hotel_code_accor,hotel_code_norm,hotel_name,hotel_brand_code,hotel_brand,hotel_city,hotel_country,hotel_adresse,hotel_code_postal,url_hotel,source,source_query,hotel_name_norm,city_norm,country_slug,country_label,region,match_type
A7X0,A7X0,ibis budget Swindon Centre-ville,IBB,IBIS BUDGET,SWINDON,Royaume-Uni,1 Henry Street,SN1 5BX,https://all.accor.com/hotel/A7X0/index.fr.shtml,catalog_api,united kingdom,IBIS BUDGET SWINDON CENTRE VILLE,SWINDON,united-kingdom,Royaume-Uni,europe,missing
A7X1,A7X1,Mercure Thame Lambert Hotel,MER,MERCURE,WATLINGTON,Royaume-Uni,"London Road, Aston Rowant, Watlington",OX49 5SQ,https://all.accor.com/hotel/A7X1/index.fr.shtml,catalog_api,united kingdom,MERCURE THAME LAMBERT HOTEL,WATLINGTON,united-kingdom,Royaume-Uni,europe,missing
C4R2,C4R2,"Lucknam Park, Emblems Collection",EMB,EMB,CHIPPENHAM,Royaume-Uni,"Lucknam Park, Colerne",SN14 8AZ,https://all.accor.com/hotel/C4R2/index.fr.shtml,catalog_api,united kingdom,LUCKNAM PARK EMBLEMS COLLECTION,CHIPPENHAM,united-kingdom,Royaume-Uni,europe,missing
B0N4,B0N4,Novotel London Stansted Airport,NOV,NOVOTEL,STANSTED,Royaume-Uni,Round Coppice Road,CM24 1SF,https://all.accor.com/hotel/B0N4/index.fr.shtml,catalog_api,united kingdom,NOVOTEL LONDON STANSTED AIRPORT,STANSTED,united-kingdom,Royaume-Uni,europe,missing
6186,6186,ibis Londres Elstree Borehamwood,IBH,IBIS,LONDRES,Royaume-Uni,"Elstree Way, Borehamwood",WD6 1JY,https://all.accor.com/hotel/6186/index.fr.shtml,catalog_api,united kingdom,IBIS LONDRES ELSTREE BOREHAMWOOD,LONDRES,united-kingdom,Royaume-Uni,europe,missing
B3X3,B3X3,Mercure Newbury West Grange Hotel,MER,MERCURE,BERKSHIRE,Royaume-Uni,"Coxs Lane, Bath Road, Midgham",RG75UP,https://all.accor.com/hotel/B3X3/index.fr.shtml,catalog_api,united kingdom,MERCURE NEWBURY WEST GRANGE HOTEL,BERKSHIRE,united-kingdom,Royaume-Uni,europe,missing
B542,B542,The Harlow Hotel By Accor,SAM,SAM,HARLOW,Royaume-Uni,Southern Way,CM18 7BA,https://all.accor.com/hotel/B542/index.fr.shtml,catalog_api,united kingdom,THE HARLOW HOTEL BY ACCOR,HARLOW,united-kingdom,Royaume-Uni,europe,missing
B670,B670,ibis Bridgwater,IBH,IBIS,BRIDGWATER,Royaume-Uni,"Woodlands Court Business Park, Bristol Road",TA64FJ,https://all.accor.com/hotel/B670/index.fr.shtml,catalog_api,united kingdom,IBIS BRIDGWATER,BRIDGWATER,united-kingdom,Royaume-Uni,europe,missing
B773,B773,Fairmont Windsor Park,FAI,FAIRMONT,ENGLEFIELD GREEN,Royaume-Uni,Bishopsgate Road,TW20 0YL,https://all.accor.com/hotel/B773/index.fr.shtml,catalog_api,united kingdom,FAIRMONT WINDSOR PARK,ENGLEFIELD GREEN,united-kingdom,Royaume-Uni,europe,missing
B987,B987,ibis budget London Heathrow Central,IBB,IBIS BUDGET,HOUNSLOW,Royaume-Uni,"700 Bath Road, Hertz House, Cranford",TW5 9TW,https://all.accor.com/hotel/B987/index.fr.shtml,catalog_api,united kingdom,IBIS BUDGET LONDON HEATHROW CENTRAL,HOUNSLOW,united-kingdom,Royaume-Uni,europe,missing
A697,A697,Aparthotel Adagio London Brentford,ADG,ADAGIO,LONDRES,Royaume-Uni,"Tour Key Eye, Ealing Road, Brentford",TW8 0FL,https://all.accor.com/hotel/A697/index.fr.shtml,catalog_api,united kingdom,APARTHOTEL ADAGIO LONDON BRENTFORD,LONDRES,united-kingdom,Royaume-Uni,europe,missing
A002,A002,Mercure London Hyde Park Hotel,MER,MERCURE,LONDRES,Royaume-Uni,"8-14 Talbot Square, Paddington",W2 1TS,https://all.accor.com/hotel/A002/index.fr.shtml,catalog_api,united kingdom,MERCURE LONDON HYDE PARK HOTEL,LONDRES,united-kingdom,Royaume-Uni,europe,missing
B5D4,B5D4,"Sanderson London, un hôtel Morgans Originals",TOR,TOR,LONDRES,Royaume-Uni,50 Berners Street,W1T 3NG,https://all.accor.com/hotel/B5D4/index.fr.shtml,catalog_api,united kingdom,SANDERSON LONDON UN HOTEL MORGANS ORIGINALS,LONDRES,united-kingdom,Royaume-Uni,europe,missing
B1C5,B1C5,ibis Styles London Gloucester Road,IBS,IBIS STYLES,LONDRES,Royaume-Uni,110 Cromwell Road,SW74ES,https://all.accor.com/hotel/B1C5/index.fr.shtml,catalog_api,united kingdom,IBIS STYLES LONDON GLOUCESTER ROAD,LONDRES,united-kingdom,Royaume-Uni,europe,missing
B5D3,B5D3,"St Martins Lane London, un hôtel Morgans Originals",TOR,TOR,LONDRES,Royaume-Uni,45 St. Martins Lane,WC2N 4HX,https://all.accor.com/hotel/B5D3/index.fr.shtml,catalog_api,united kingdom,ST MARTINS LANE LONDON UN HOTEL MORGANS ORIGINALS,LONDRES,united-kingdom,Royaume-Uni,europe,missing
B938,B938,Hyde London City,HYD,HYDE,LONDRES,Royaume-Uni,15 Old Bailey,EC4M 7EF,https://all.accor.com/hotel/B938/index.fr.shtml,catalog_api,united kingdom,HYDE LONDON CITY,LONDRES,united-kingdom,Royaume-Uni,europe,missing
A597,A597,The Savoy - A Fairmont Hotel,FAI,FAIRMONT,LONDRES,Royaume-Uni,Strand,WC2R 0EZ,https://all.accor.com/hotel/A597/index.fr.shtml,catalog_api,united kingdom,THE SAVOY A FAIRMONT HOTEL,LONDRES,united-kingdom,Royaume-Uni,europe,missing
C0V5,C0V5,Mercure London Earls Court,MER,MERCURE,LONDRES,Royaume-Uni,47 Lillie Rue,SW6 1UD,https://all.accor.com/hotel/C0V5/index.fr.shtml,catalog_api,united kingdom,MERCURE LONDON EARLS COURT,LONDRES,united-kingdom,Royaume-Uni,europe,missing
B1C0,B1C0,Raffles London at The OWO,RAF,RAFFLES,LONDRES,Royaume-Uni,57 Whitehall,SW1A 2BX,https://all.accor.com/hotel/B1C0/index.fr.shtml,catalog_api,united kingdom,RAFFLES LONDON AT THE OWO,LONDRES,united-kingdom,Royaume-Uni,europe,missing
B0I5,B0I5,Aparthotel Adagio Londres City East,ADG,ADAGIO,LONDRES,Royaume-Uni,100 WHITECHAPEL ROAD,E11JG,https://all.accor.com/hotel/B0I5/index.fr.shtml,catalog_api,united kingdom,APARTHOTEL ADAGIO LONDRES CITY EAST,LONDRES,united-kingdom,Royaume-Uni,europe,missing
3188,3188,ibis budget Londres Barking,IBB,IBIS BUDGET,BARKING,Royaume-Uni,"Highbridge Road, Essex",IG11 7BA,https://all.accor.com/hotel/3188/index.fr.shtml,catalog_api,united kingdom,IBIS BUDGET LONDRES BARKING,BARKING,united-kingdom,Royaume-Uni,europe,missing
A070,A070,ibis London Canning Town,IBH,IBIS,LONDRES,Royaume-Uni,8 Silvertown Way,E16 1ED,https://all.accor.com/hotel/A070/index.fr.shtml,catalog_api,united kingdom,IBIS LONDON CANNING TOWN,LONDRES,united-kingdom,Royaume-Uni,europe,missing
C007,C007,TRIBE London Canary Wharf,TRI,TRIBE,LONDRES,Royaume-Uni,15 Water Street,E14 5GX,https://all.accor.com/hotel/C007/index.fr.shtml,catalog_api,united kingdom,TRIBE LONDON CANARY WHARF,LONDRES,united-kingdom,Royaume-Uni,europe,missing
B5V6,B5V6,Aparthotel Adagio London Sutton Point,ADG,ADAGIO,LONDRES,Royaume-Uni,"8 Sutton Plaza, Sutton",SM14FS,https://all.accor.com/hotel/B5V6/index.fr.shtml,catalog_api,united kingdom,APARTHOTEL ADAGIO LONDON SUTTON POINT,LONDRES,united-kingdom,Royaume-Uni,europe,missing
B5J1,B5J1,ibis London Sutton Point,IBH,IBIS,LONDON,Royaume-Uni,"8 Sutton Plaza, Sutton Ct Road, Sutton",SM1 4FS,https://all.accor.com/hotel/B5J1/index.fr.shtml,catalog_api,united kingdom,IBIS LONDON SUTTON POINT,LONDON,united-kingdom,Royaume-Uni,europe,missing
C0W4,C0W4,Mercure Thurrock Stifford Hall,MER,MERCURE,GRAYS,Royaume-Uni,"High Road, North Stifford",RM16 5UE,https://all.accor.com/hotel/C0W4/index.fr.shtml,catalog_api,united kingdom,MERCURE THURROCK STIFFORD HALL,GRAYS,united-kingdom,Royaume-Uni,europe,missing
C5Z1,C5Z1,Old Thorns Golf Resort and Spa Hampshire by Accor,SAM,SAM,LIPHOOK,Royaume-Uni,"Longmoor Road, Griggs Green",GU30 7PE,https://all.accor.com/hotel/C5Z1/index.fr.shtml,catalog_api,united kingdom,OLD THORNS GOLF RESORT AND SPA HAMPSHIRE BY ACCOR,LIPHOOK,united-kingdom,Royaume-Uni,europe,missing
A0I7,A0I7,Mercure Dartford Brands Hatch Hotel & Spa,MER,MERCURE,DARTFORD,Royaume-Uni,Brands Hatch,DA3 8PE,https://all.accor.com/hotel/A0I7/index.fr.shtml,catalog_api,united kingdom,MERCURE DARTFORD BRANDS HATCH HOTEL SPA,DARTFORD,united-kingdom,Royaume-Uni,europe,missing
1889,1889,ibis Styles London Gatwick Airport,IBS,IBIS STYLES,GATWICK,Royaume-Uni,"London Road, County Oak",RH10 9GY,https://all.accor.com/hotel/1889/index.fr.shtml,catalog_api,united kingdom,IBIS STYLES LONDON GATWICK AIRPORT,GATWICK,united-kingdom,Royaume-Uni,europe,missing
B8Q3,B8Q3,ibis Styles Bournemouth,IBS,IBIS STYLES,BOURNEMOUTH,Royaume-Uni,16 Gervis Road,BH13EQ,https://all.accor.com/hotel/B8Q3/index.fr.shtml,catalog_api,united kingdom,IBIS STYLES BOURNEMOUTH,BOURNEMOUTH,united-kingdom,Royaume-Uni,europe,missing
B9E9,B9E9,Hôtel Mercure Paignton,MER,MERCURE,PAIGNTON,Royaume-Uni,22 25 Esplanade Road,TQ4 6BQ,https://all.accor.com/hotel/B9E9/index.fr.shtml,catalog_api,united kingdom,HOTEL MERCURE PAIGNTON,PAIGNTON,united-kingdom,Royaume-Uni,europe,missing
B9G3,B9G3,Ibis Styles Paignton,IBS,IBIS STYLES,PAIGNTON,Royaume-Uni,26 Esplanade Road,TQ4 6BQ,https://all.accor.com/hotel/B9G3/index.fr.shtml,catalog_api,united kingdom,IBIS STYLES PAIGNTON,PAIGNTON,united-kingdom,Royaume-Uni,europe,missing
