NOM BOUTIQUE,OPERATEUR,MACHINE,DATE,HEURE,STATUT,CODE EAN,NOM DU PRODUIT,QUANTITE,PRIX HT,VAT,PRIX TTC,TYPE,GAMME,MARQUE,FOURNISSEUR,ORDER ID (TICKET DE CAISSE),TEMPERATURE,METEO DU JOUR (MOYENNE),METEO DU MOIS (MOYENNE)
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-06,16:11:08.152,DONE,3350033419117,Cactus piquant 200g,1,"",5.5000000000000000,3.0000000000000000,F&B,FOOD SUCREE,MONOPRIX,MONOPRIX,7140,9.9,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-06,20:34:37.257,DONE,3179732326911,Vittel 50 cl,2,"",5.5000000000000000,10.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,8026,9.9,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-06,20:55:47.528,DONE,3350031914355,"IGP Cabernet Sauvignon 37,5cl",1,"",5.5000000000000000,7.0000000000000000,F&B,ALCOOL,-,ASTORE,7138,9.9,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-06,22:39:59.532,DONE,3179732326911,Vittel 50 cl,1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,8025,9.9,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-06,22:43:31.981,DONE,3179732326911,Vittel 50 cl,1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,8024,9.9,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-07,14:14:51.802,DONE,3350031650284,Bonbons fraises 200g,1,"",5.5000000000000000,2.0000000000000000,F&B,FOOD SUCREE,MONOPRIX,MONOPRIX,7137,11.5,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-07,18:23:19.378,DONE,3179732326911,Vittel 50 cl,1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,8023,11.5,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-07,18:23:19.378,DONE,5412058640520,Eau gazeuse (50cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,-,ASTORE,8023,11.5,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-07,18:24:29.714,DONE,3350033700512,100g Chips truffe MPG,1,"",5.5000000000000000,6.0000000000000000,F&B,FOOD SALEE,MONOPRIX,MONOPRIX,7136,11.5,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-07,18:24:29.714,DONE,3350033594661,Chips légumes 100g ,1,"",5.5000000000000000,4.0000000000000000,F&B,FOOD SALEE,MONOPRIX,MONOPRIX,7136,11.5,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-07,18:56:48.576,DONE,3350031650284,Bonbons fraises 200g,1,"",5.5000000000000000,2.0000000000000000,F&B,FOOD SUCREE,MONOPRIX,MONOPRIX,7135,11.5,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-07,18:57:20.989,DONE,5401223846577,Coca-Cola classique (bouteille en verre),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,8022,11.5,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-07,19:06:24.399,DONE,3179732326911,Vittel 50 cl,1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,8021,11.5,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-07,19:06:50.326,DONE,3179732326911,Vittel 50 cl,1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,8020,11.5,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-07,19:07:18.502,DONE,3179732326911,Vittel 50 cl,1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,8019,11.5,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-07,20:57:41.532,DONE,3179732326911,Vittel 50 cl,2,"",5.5000000000000000,10.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,8018,11.5,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-07,21:47:15.598,DONE,3179732326911,Vittel 50 cl,1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,8017,11.5,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-07,22:36:52.823,DONE,3179732326911,Vittel 50 cl,1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,8016,11.5,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-07,22:37:28.778,DONE,3350033419117,Cactus piquant 200g,1,"",5.5000000000000000,3.0000000000000000,F&B,FOOD SUCREE,MONOPRIX,MONOPRIX,7134,11.5,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-07,22:48:08.583,DONE,3350031914355,"IGP Cabernet Sauvignon 37,5cl",2,"",5.5000000000000000,14.0000000000000000,F&B,ALCOOL,-,ASTORE,7133,11.5,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-07,23:07:02.582,DONE,5412058640520,Eau gazeuse (50cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,-,ASTORE,8015,11.5,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2024-02-07,23:08:26.706,DONE,3350033463394,Mini moelleux choc 210g MPG,1,"",5.5000000000000000,6.0000000000000000,F&B,FOOD SUCREE,MONOPRIX,MONOPRIX,5516,11.5,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-07,23:16:19.653,DONE,5213694520142,Red Bull,1,"",5.5000000000000000,4.5000000000000000,F&B,SANS ALCOOL,REDBULL,ASTORE,8014,11.5,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2024-02-07,23:48:04.337,DONE,8059070744132,Sandwich Stellato jambon cuit rôti provolone et artichauts ,1,"",5.5000000000000000,5.0000000000000000,F&B,FOOD SALEE,MONOPRIX,MONOPRIX,5515,11.5,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-08,00:25:10.65,DONE,3179732326911,Vittel 50 cl,1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,8060,12.2,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-08,00:25:54.029,DONE,3179732326911,Vittel 50 cl,1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,8059,12.2,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-08,06:46:48.227,DONE,3179732326911,Vittel 50 cl,1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,8058,12.2,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2024-02-08,07:06:04.365,DONE,8059070744132,Sandwich Stellato jambon cuit rôti provolone et artichauts ,1,"",5.5000000000000000,5.0000000000000000,F&B,FOOD SALEE,MONOPRIX,MONOPRIX,5521,12.2,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-08,07:06:37.756,DONE,5412058640520,Eau gazeuse (50cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,-,ASTORE,8057,12.2,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-08,16:17:21.626,DONE,3179732326911,Vittel 50 cl,1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,8056,12.2,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-08,17:00:37.005,DONE,5401223846577,Coca-Cola classique (bouteille en verre),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,8055,12.2,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2024-02-08,22:05:29.805,DONE,3083681085150,"Salade pierre martinet quinoa, blé cranberry ",1,"",5.5000000000000000,5.0000000000000000,F&B,FOOD SALEE,MONOPRIX,MONOPRIX,5520,12.2,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-08,22:06:23.102,DONE,3350031998270,Olives vertes à l'ail 150g,1,"",5.5000000000000000,5.0000000000000000,F&B,FOOD SALEE,MONOPRIX,MONOPRIX,7156,12.2,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-08,22:06:23.102,DONE,3350031659256,Mini feuilleté sel 75g,1,"",5.5000000000000000,4.0000000000000000,F&B,FOOD SALEE,MONOPRIX,MONOPRIX,7156,12.2,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-08,23:06:41.216,DONE,5412058640520,Eau gazeuse (50cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,-,ASTORE,8054,12.2,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-08,23:40:16.532,DONE,3350033700512,100g Chips truffe MPG,1,"",5.5000000000000000,6.0000000000000000,F&B,FOOD SALEE,MONOPRIX,MONOPRIX,7155,12.2,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-08,23:40:16.532,DONE,3760340830060,1 kit couverts bleu nuit (BINIKIT),1,"",5.5000000000000000,9.0000000000000000,NON-F&B,SOS,MONOPRIX,MONOPRIX,7155,12.2,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-09,02:16:13.893,DONE,5412058640520,Eau gazeuse (50cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,-,ASTORE,8053,11.6,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-09,10:36:35.878,DONE,5401223846577,Coca-Cola classique (bouteille en verre),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,8052,11.6,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-09,12:17:02.964,DONE,5213694520142,Red Bull,1,"",5.5000000000000000,4.5000000000000000,F&B,SANS ALCOOL,REDBULL,ASTORE,8051,11.6,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-09,12:17:29.435,DONE,5213694520142,Red Bull,1,"",5.5000000000000000,4.5000000000000000,F&B,SANS ALCOOL,REDBULL,ASTORE,8050,11.6,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-09,12:33:51.703,DONE,5213694520142,Red Bull,1,"",5.5000000000000000,4.5000000000000000,F&B,SANS ALCOOL,REDBULL,ASTORE,8049,11.6,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-09,13:05:20.476,DONE,5213694520142,Red Bull,1,"",5.5000000000000000,4.5000000000000000,F&B,SANS ALCOOL,REDBULL,ASTORE,8048,11.6,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-09,16:47:17.468,DONE,5022019060313,Belvoir citronnade fraîchement pressée 25 cl ,1,"",5.5000000000000000,4.0000000000000000,F&B,SANS ALCOOL,BELVOIR,ASTORE,8047,11.6,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-09,18:06:54.737,DONE,3179732326911,Vittel 50 cl,1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,8046,11.6,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-09,18:06:54.737,DONE,5412058640520,Eau gazeuse (50cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,-,ASTORE,8046,11.6,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-09,18:06:54.737,DONE,5123597312556,Coca-Cola zero (bouteille en verre),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,8046,11.6,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-09,18:38:16.802,DONE,5213694520142,Red Bull,1,"",5.5000000000000000,4.5000000000000000,F&B,SANS ALCOOL,REDBULL,ASTORE,8045,11.6,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-09,21:38:35.633,DONE,5213694520142,Red Bull,1,"",5.5000000000000000,4.5000000000000000,F&B,SANS ALCOOL,REDBULL,ASTORE,8044,11.6,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (SOUVENIRS),2024-02-09,22:35:20.299,DONE,3264680019159,Baume visage jeunesse 50ml,1,"",5.5000000000000000,30.0000000000000000,NON-F&B,COSMETIQUE,NUXE,ASTORE,9183,11.6,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-09,23:22:29.947,DONE,5401223846577,Coca-Cola classique (bouteille en verre),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,8043,11.6,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-09,23:39:08.799,DONE,5213694520142,Red Bull,1,"",5.5000000000000000,4.5000000000000000,F&B,SANS ALCOOL,REDBULL,ASTORE,8042,11.6,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-10,03:19:21.159,DONE,3350033700512,100g Chips truffe MPG,1,"",5.5000000000000000,6.0000000000000000,F&B,FOOD SALEE,MONOPRIX,MONOPRIX,7154,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-10,08:34:10.472,DONE,3350033976528,Chably,1,"",5.5000000000000000,7.0000000000000000,F&B,ALCOOL,-,ASTORE,7153,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-10,09:56:49.595,DONE,3179732326911,Vittel 50 cl,1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,8041,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-10,12:30:34.299,DONE,3411800088179,Bouteille isotherme Tour Eiffel,1,"",5.5000000000000000,35.0000000000000000,NON-F&B,SOS,MONOPRIX,MONOPRIX,8040,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-10,12:50:28.373,DONE,3179732326911,Vittel 50 cl,1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,8039,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-10,14:19:01.623,DONE,3350033594661,Chips légumes 100g ,1,"",5.5000000000000000,4.0000000000000000,F&B,FOOD SALEE,MONOPRIX,MONOPRIX,7152,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-10,14:19:01.623,DONE,3350031531941,Cocktail sucré-salé 120g,1,"",5.5000000000000000,4.0000000000000000,F&B,FOOD SALEE,MONOPRIX,MONOPRIX,7152,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2024-02-10,14:19:32.697,DONE,3350031862441,6 barres chocolat 125g,1,"",5.5000000000000000,4.0000000000000000,F&B,FOOD SUCREE,MONOPRIX,MONOPRIX,5519,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-10,15:16:49.953,DONE,5412058640520,Eau gazeuse (50cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,-,ASTORE,8038,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-10,17:05:25.617,DONE,3179732326911,Vittel 50 cl,1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,8037,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-10,17:16:03.056,DONE,3350033976528,Chably,1,"",5.5000000000000000,7.0000000000000000,F&B,ALCOOL,-,ASTORE,7151,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-10,17:31:07.423,DONE,3350033594661,Chips légumes 100g ,1,"",5.5000000000000000,4.0000000000000000,F&B,FOOD SALEE,MONOPRIX,MONOPRIX,7150,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2024-02-10,17:31:41.336,DONE,3350033188327,Crème brulée caramel 2 x 100g,1,"",5.5000000000000000,4.0000000000000000,F&B,FOOD SUCREE,MONOPRIX,MONOPRIX,5518,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-10,18:42:40.327,DONE,3350031914355,"IGP Cabernet Sauvignon 37,5cl",1,"",5.5000000000000000,7.0000000000000000,F&B,ALCOOL,-,ASTORE,7149,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-10,20:06:32.929,DONE,3296351003037,"Château la cardonne médoc 2018 bouteille 37,5 cl ",1,"",5.5000000000000000,9.0000000000000000,F&B,ALCOOL, - ,ASTORE,7148,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-10,20:07:22.514,DONE,3296351003037,"Château la cardonne médoc 2018 bouteille 37,5 cl ",1,"",5.5000000000000000,9.0000000000000000,F&B,ALCOOL, - ,ASTORE,7147,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-10,20:37:15.085,DONE,3350031650284,Bonbons fraises 200g,1,"",5.5000000000000000,2.0000000000000000,F&B,FOOD SUCREE,MONOPRIX,MONOPRIX,7146,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-10,20:58:51.332,DONE,5412058640520,Eau gazeuse (50cl),2,"",5.5000000000000000,10.0000000000000000,F&B,SANS ALCOOL,-,ASTORE,8036,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-10,21:28:30.496,DONE,3350031664922,Chips anciennes moutarde 90g,1,"",5.5000000000000000,3.0000000000000000,F&B,FOOD SALEE,-,ASTORE,7145,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-10,21:35:58.323,DONE,3350031650284,Bonbons fraises 200g,1,"",5.5000000000000000,2.0000000000000000,F&B,FOOD SUCREE,MONOPRIX,MONOPRIX,7143,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-10,21:39:21.236,DONE,5412058640520,Eau gazeuse (50cl),2,"",5.5000000000000000,10.0000000000000000,F&B,SANS ALCOOL,-,ASTORE,8035,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-10,21:52:12.813,DONE,5412058640520,Eau gazeuse (50cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,-,ASTORE,8034,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-10,22:18:37.95,DONE,5401223846577,Coca-Cola classique (bouteille en verre),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,8033,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-10,23:15:47.709,DONE,5401223846577,Coca-Cola classique (bouteille en verre),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,8032,8.8,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-11,00:04:25.635,DONE,5412058640520,Eau gazeuse (50cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,-,ASTORE,8084,9,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-11,02:26:06.59,DONE,5401223846577,Coca-Cola classique (bouteille en verre),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,8083,9,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-11,03:43:16.975,DONE,5213694520142,Red Bull,1,"",5.5000000000000000,4.5000000000000000,F&B,SANS ALCOOL,REDBULL,ASTORE,8082,9,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-11,07:20:11.202,DONE,3350033976528,Chably,1,"",5.5000000000000000,7.0000000000000000,F&B,ALCOOL,-,ASTORE,7168,9,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-11,07:53:43.584,DONE,5022019060313,Belvoir citronnade fraîchement pressée 25 cl ,1,"",5.5000000000000000,4.0000000000000000,F&B,SANS ALCOOL,BELVOIR,ASTORE,8081,9,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2024-02-11,08:48:20.396,DONE,5401223846577,Coca-Cola classique (bouteille en verre),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,8080,9,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-11,09:40:11.947,DONE,3350033976528,Chably,1,"",5.5000000000000000,7.0000000000000000,F&B,ALCOOL,-,ASTORE,7167,9,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2024-02-11,12:06:41.766,DONE,5038862234214,Super antioxydant innocent 30cl ,1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,INNOCENT,ASTORE,5524,9,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-11,22:55:09.511,DONE,3350031664922,Chips anciennes moutarde 90g,1,"",5.5000000000000000,3.0000000000000000,F&B,FOOD SALEE,-,ASTORE,7166,9,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-11,22:55:09.511,DONE,3350031998270,Olives vertes à l'ail 150g,1,"",5.5000000000000000,5.0000000000000000,F&B,FOOD SALEE,MONOPRIX,MONOPRIX,7166,9,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-11,23:00:46.051,DONE,3350033878730,Nougat 200g,1,"",5.5000000000000000,8.0000000000000000,F&B,FOOD SUCREE,MONOPRIX,MONOPRIX,7165,9,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2024-02-11,23:29:29.371,DONE,3350033976528,Chably,1,"",5.5000000000000000,7.0000000000000000,F&B,ALCOOL,-,ASTORE,7164,9,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2024-02-12,01:15:53.253,DONE,3350033856554,Cake citron 300g,1,"",5.5000000000000000,7.0000000000000000,F&B,FOOD SUCREE,MONOPRIX,MONOPRIX,5523,7.7,"",""
