hotel_code_accor,hotel_code_norm,hotel_name,hotel_brand_code,hotel_brand,hotel_city,hotel_country,hotel_adresse,hotel_code_postal,url_hotel,source,source_query,hotel_name_norm,city_norm,country_slug,country_label,region,match_type
B151,B151,Mercure Jakarta Gatot Subroto,MER,MERCURE,JAKARTA,Indonésie,"Jalan Gatot Subroto Kav. 1, Kuningan Barat, Jakarta Selatan",12790,https://all.accor.com/hotel/B151/index.fr.shtml,catalog_api,indonesia,MERCURE JAKARTA GATOT SUBROTO,JAKARTA,indonesia,Indonésie,asia,missing
C1I1,C1I1,Hôtel 25hours Jakarta The Oddbird,TWF,25HOURS,JAKARTA,Indonésie,"District 8 SCBD Lot 28, Jalan Jendral Sudirman",12190,https://all.accor.com/hotel/C1I1/index.fr.shtml,catalog_api,indonesia,HOTEL 25HOURS JAKARTA THE ODDBIRD,JAKARTA,indonesia,Indonésie,asia,missing
A5G1,A5G1,Fairmont Jakarta,FAI,FAIRMONT,JAKARTA,Indonésie,Jl Asia Afrika No8,10270,https://all.accor.com/hotel/A5G1/index.fr.shtml,catalog_api,indonesia,FAIRMONT JAKARTA,JAKARTA,indonesia,Indonésie,asia,missing
A1K5,A1K5,ibis Styles Jakarta Simatupang,IBS,IBIS STYLES,JAKARTA,Indonésie,"Jl Cilandak Tengah No 23, Cilandak Barat, Jakarta Selatan",12430,https://all.accor.com/hotel/A1K5/index.fr.shtml,catalog_api,indonesia,IBIS STYLES JAKARTA SIMATUPANG,JAKARTA,indonesia,Indonésie,asia,missing
B1R6,B1R6,Mercure Tangerang Centre,MER,MERCURE,TANGERANG,Indonésie,"Jl.  Mh Thamrin No 5, Cikokol Tangerang, Banten",15117,https://all.accor.com/hotel/B1R6/index.fr.shtml,catalog_api,indonesia,MERCURE TANGERANG CENTRE,TANGERANG,indonesia,Indonésie,asia,missing
B281,B281,ibis Styles Serpong BSD City,IBS,IBIS STYLES,TANGERANG,Indonésie,"Kav Taman Kota Barat Lot II No 9, BSD City, Serpong",15345,https://all.accor.com/hotel/B281/index.fr.shtml,catalog_api,indonesia,IBIS STYLES SERPONG BSD CITY,TANGERANG,indonesia,Indonésie,asia,missing
C250,C250,Novotel Tangerang BSD City,NOV,NOVOTEL,BSD CITY,Indonésie,"Jalan BSD CBD 55 Lot I8, Pagedangan, Kabupaten Tangerang",15339,https://all.accor.com/hotel/C250/index.fr.shtml,catalog_api,indonesia,NOVOTEL TANGERANG BSD CITY,BSD CITY,indonesia,Indonésie,asia,missing
A6P9,A6P9,Mercure Tangerang BSD City,MER,MERCURE,TANGERANG,Indonésie,"Jl Edutown, CBD 55 Kavling Lot II No 8, BSD City Pagedangan",15339,https://all.accor.com/hotel/A6P9/index.fr.shtml,catalog_api,indonesia,MERCURE TANGERANG BSD CITY,TANGERANG,indonesia,Indonésie,asia,missing
A1K4,A1K4,ibis Styles Bogor Pajajaran,IBS,IBIS STYLES,BOGOR,Indonésie,"Jalan Raya Pajajaran No 37, Kelurahan Babakan Bogor, West Java",16128,https://all.accor.com/hotel/A1K4/index.fr.shtml,catalog_api,indonesia,IBIS STYLES BOGOR PAJAJARAN,BOGOR,indonesia,Indonésie,asia,missing
C5Z9,C5Z9,Mercure Cibadak Sukabumi Resort,MER,MERCURE,KABUPATEN SUKABUMI,Indonésie,"Jalan Raya Nagrak, Cisarua, Nagrak",43356,https://all.accor.com/hotel/C5Z9/index.fr.shtml,catalog_api,indonesia,MERCURE CIBADAK SUKABUMI RESORT,KABUPATEN SUKABUMI,indonesia,Indonésie,asia,missing
B9X8,B9X8,Mövenpick Resort & Spa Bintan Lagoon,MOV,MÖVENPICK,BINTAN,Indonésie,"Jalan Indera Segara Site A12, Sebong Lagoi Teluk Sebong, Kab Bintan Kepulauan Riau",29155,https://all.accor.com/hotel/B9X8/index.fr.shtml,catalog_api,indonesia,MOVENPICK RESORT SPA BINTAN LAGOON,BINTAN,indonesia,Indonésie,asia,missing
C6A5,C6A5,Mövenpick Resort Carita,MOV,MÖVENPICK,SERANG,Indonésie,"Jalan Raya Anyer - Carita, Pasauran, Cinangka",42167,https://all.accor.com/hotel/C6A5/index.fr.shtml,catalog_api,indonesia,MOVENPICK RESORT CARITA,SERANG,indonesia,Indonésie,asia,missing
B1X4,B1X4,Cassia Bintan,CAS,CASSIA,BINTAN,Indonésie,"Jalan Teluk Berembang, Laguna Bintan Resort, Lagoi Bintan Resorts",29155,https://all.accor.com/hotel/B1X4/index.fr.shtml,catalog_api,indonesia,CASSIA BINTAN,BINTAN,indonesia,Indonésie,asia,missing
B1W6,B1W6,Homm Laguna Bintan,HOM,HOM,BINTAN,Indonésie,"Jalan Teluk Berembang, Lagoi",29155,https://all.accor.com/hotel/B1W6/index.fr.shtml,catalog_api,indonesia,HOMM LAGUNA BINTAN,BINTAN,indonesia,Indonésie,asia,missing
B1U7,B1U7,Banyan Tree Bintan,BAN,BANYAN TREE,LAGOI,Indonésie,"Jalan Teluk Berembang, Laguna Bintan Resort, Lagoi",29155,https://all.accor.com/hotel/B1U7/index.fr.shtml,catalog_api,indonesia,BANYAN TREE BINTAN,LAGOI,indonesia,Indonésie,asia,missing
B549,B549,Grand Mercure Batam Centre,MEI,GRAND MERCURE,BATAM,Indonésie,"Jalan Raja H Fisabilillah, Teluk Tering, Batam Centre, Kecamatan Batam Kota",29461,https://all.accor.com/hotel/B549/index.fr.shtml,catalog_api,indonesia,GRAND MERCURE BATAM CENTRE,BATAM,indonesia,Indonésie,asia,missing
B063,B063,Mercure Bengkulu,MER,MERCURE,BENGKULU,Indonésie,"Jalan S Parman n° 27, Bengkulu",38227,https://all.accor.com/hotel/B063/index.fr.shtml,catalog_api,indonesia,MERCURE BENGKULU,BENGKULU,indonesia,Indonésie,asia,missing
A6S6,A6S6,ibis Styles Medan Pattimura,IBS,IBIS STYLES,MEDAN,Indonésie,"Jalan Pattimura No 442, Kelurahan Darat, Kecamatan Medan Baru",20153,https://all.accor.com/hotel/A6S6/index.fr.shtml,catalog_api,indonesia,IBIS STYLES MEDAN PATTIMURA,MEDAN,indonesia,Indonésie,asia,missing
B6X1,B6X1,Mercure Jayapura,MER,MERCURE,JAYAPURA,Indonésie,"Jl Ahmad Yani, Gurabesi No 12, Jayapura",99111,https://all.accor.com/hotel/B6X1/index.fr.shtml,catalog_api,indonesia,MERCURE JAYAPURA,JAYAPURA,indonesia,Indonésie,asia,missing
