hotel_id,recap_column,row,etape,sous_etape,data_label,field_key,field_type_hint,raw_value,feature_column
mercure-boulogne,BOULOGNE,126,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",NB. DE CHAMBRES,5_simulateur_de_revenus_ecran_de_controle_parametres_nb_de_chambres,numeric,191.0,d_recap_de_controle_parametres_nb_de_chambres
ibis-budget-nice,NICE,127,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",# MOYEN DE GUESTS PAR CHAMBRE,5_simulateur_de_revenus_ecran_de_controle_parametres_moyen_de_guests_par_chambre,numeric,,d_recap_de_controle_parametres_moyen_de_guests_par_chambre
ibis-budget-strasbourg,STRASBOURG,127,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",# MOYEN DE GUESTS PAR CHAMBRE,5_simulateur_de_revenus_ecran_de_controle_parametres_moyen_de_guests_par_chambre,numeric,1.5,d_recap_de_controle_parametres_moyen_de_guests_par_chambre
ibis-styles-roissy-cdg,PARIS CDG,127,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",# MOYEN DE GUESTS PAR CHAMBRE,5_simulateur_de_revenus_ecran_de_controle_parametres_moyen_de_guests_par_chambre,numeric,1.4,d_recap_de_controle_parametres_moyen_de_guests_par_chambre
novotel-megeve,MEGEVE,127,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",# MOYEN DE GUESTS PAR CHAMBRE,5_simulateur_de_revenus_ecran_de_controle_parametres_moyen_de_guests_par_chambre,numeric,,d_recap_de_controle_parametres_moyen_de_guests_par_chambre
novotel-paris-tour-eiffel,TOUR EIFFEL,127,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",# MOYEN DE GUESTS PAR CHAMBRE,5_simulateur_de_revenus_ecran_de_controle_parametres_moyen_de_guests_par_chambre,numeric,,d_recap_de_controle_parametres_moyen_de_guests_par_chambre
mercure-montmartre,MONTMARTRE,127,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",# MOYEN DE GUESTS PAR CHAMBRE,5_simulateur_de_revenus_ecran_de_controle_parametres_moyen_de_guests_par_chambre,numeric,,d_recap_de_controle_parametres_moyen_de_guests_par_chambre
mercure-boulogne,BOULOGNE,127,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",# MOYEN DE GUESTS PAR CHAMBRE,5_simulateur_de_revenus_ecran_de_controle_parametres_moyen_de_guests_par_chambre,numeric,,d_recap_de_controle_parametres_moyen_de_guests_par_chambre
ibis-budget-nice,NICE,128,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",TO ANNUEL MOYEN,5_simulateur_de_revenus_ecran_de_controle_parametres_to_annuel_moyen,numeric,,d_recap_de_controle_parametres_to_annuel_moyen
ibis-budget-strasbourg,STRASBOURG,128,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",TO ANNUEL MOYEN,5_simulateur_de_revenus_ecran_de_controle_parametres_to_annuel_moyen,numeric,0.7,d_recap_de_controle_parametres_to_annuel_moyen
ibis-styles-roissy-cdg,PARIS CDG,128,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",TO ANNUEL MOYEN,5_simulateur_de_revenus_ecran_de_controle_parametres_to_annuel_moyen,numeric,0.95,d_recap_de_controle_parametres_to_annuel_moyen
novotel-megeve,MEGEVE,128,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",TO ANNUEL MOYEN,5_simulateur_de_revenus_ecran_de_controle_parametres_to_annuel_moyen,numeric,,d_recap_de_controle_parametres_to_annuel_moyen
novotel-paris-tour-eiffel,TOUR EIFFEL,128,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",TO ANNUEL MOYEN,5_simulateur_de_revenus_ecran_de_controle_parametres_to_annuel_moyen,numeric,,d_recap_de_controle_parametres_to_annuel_moyen
mercure-montmartre,MONTMARTRE,128,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",TO ANNUEL MOYEN,5_simulateur_de_revenus_ecran_de_controle_parametres_to_annuel_moyen,numeric,,d_recap_de_controle_parametres_to_annuel_moyen
mercure-boulogne,BOULOGNE,128,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",TO ANNUEL MOYEN,5_simulateur_de_revenus_ecran_de_controle_parametres_to_annuel_moyen,numeric,,d_recap_de_controle_parametres_to_annuel_moyen
ibis-budget-nice,NICE,129,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",MÈTRES LINÉAIRES DEDIES A VOTRE CORNER (ACTUEL OU FUTUR),5_simulateur_de_revenus_ecran_de_controle_parametres_metres_lineaires_dedies_a_v,boolean,6.0,d_recap_de_controle_parametres_metres_lineaires_dedies_a_v
ibis-budget-strasbourg,STRASBOURG,129,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",MÈTRES LINÉAIRES DEDIES A VOTRE CORNER (ACTUEL OU FUTUR),5_simulateur_de_revenus_ecran_de_controle_parametres_metres_lineaires_dedies_a_v,boolean,2.0,d_recap_de_controle_parametres_metres_lineaires_dedies_a_v
ibis-styles-roissy-cdg,PARIS CDG,129,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",MÈTRES LINÉAIRES DEDIES A VOTRE CORNER (ACTUEL OU FUTUR),5_simulateur_de_revenus_ecran_de_controle_parametres_metres_lineaires_dedies_a_v,boolean,5.0,d_recap_de_controle_parametres_metres_lineaires_dedies_a_v
novotel-megeve,MEGEVE,129,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",MÈTRES LINÉAIRES DEDIES A VOTRE CORNER (ACTUEL OU FUTUR),5_simulateur_de_revenus_ecran_de_controle_parametres_metres_lineaires_dedies_a_v,boolean,8.0,d_recap_de_controle_parametres_metres_lineaires_dedies_a_v
novotel-paris-tour-eiffel,TOUR EIFFEL,129,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",MÈTRES LINÉAIRES DEDIES A VOTRE CORNER (ACTUEL OU FUTUR),5_simulateur_de_revenus_ecran_de_controle_parametres_metres_lineaires_dedies_a_v,boolean,7.0,d_recap_de_controle_parametres_metres_lineaires_dedies_a_v
mercure-montmartre,MONTMARTRE,129,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",MÈTRES LINÉAIRES DEDIES A VOTRE CORNER (ACTUEL OU FUTUR),5_simulateur_de_revenus_ecran_de_controle_parametres_metres_lineaires_dedies_a_v,boolean,6.0,d_recap_de_controle_parametres_metres_lineaires_dedies_a_v
mercure-boulogne,BOULOGNE,129,"5 - SIMULATEUR
DE REVENUS","ECRAN DE CONTRÔLE /
PARAMETRES",MÈTRES LINÉAIRES DEDIES A VOTRE CORNER (ACTUEL OU FUTUR),5_simulateur_de_revenus_ecran_de_controle_parametres_metres_lineaires_dedies_a_v,boolean,6.0,d_recap_de_controle_parametres_metres_lineaires_dedies_a_v
ibis-budget-nice,NICE,130,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",% DE PRODUITS F&B,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,numeric_pct,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o
ibis-budget-strasbourg,STRASBOURG,130,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",% DE PRODUITS F&B,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,numeric_pct,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o
ibis-styles-roissy-cdg,PARIS CDG,130,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",% DE PRODUITS F&B,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,numeric_pct,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o
novotel-megeve,MEGEVE,130,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",% DE PRODUITS F&B,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,numeric_pct,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o
novotel-paris-tour-eiffel,TOUR EIFFEL,130,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",% DE PRODUITS F&B,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,numeric_pct,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o
mercure-montmartre,MONTMARTRE,130,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",% DE PRODUITS F&B,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,numeric_pct,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o
mercure-boulogne,BOULOGNE,130,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",% DE PRODUITS F&B,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,numeric_pct,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o
ibis-budget-nice,NICE,131,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",BOISSONS NON ALCOOLISÉES,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r131
ibis-budget-strasbourg,STRASBOURG,131,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",BOISSONS NON ALCOOLISÉES,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r131
ibis-styles-roissy-cdg,PARIS CDG,131,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",BOISSONS NON ALCOOLISÉES,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r131
novotel-megeve,MEGEVE,131,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",BOISSONS NON ALCOOLISÉES,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r131
novotel-paris-tour-eiffel,TOUR EIFFEL,131,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",BOISSONS NON ALCOOLISÉES,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r131
mercure-montmartre,MONTMARTRE,131,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",BOISSONS NON ALCOOLISÉES,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r131
mercure-boulogne,BOULOGNE,131,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",BOISSONS NON ALCOOLISÉES,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r131
ibis-budget-nice,NICE,132,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",BOISSONS ALCOOLISÉES,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r132
ibis-budget-strasbourg,STRASBOURG,132,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",BOISSONS ALCOOLISÉES,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r132
ibis-styles-roissy-cdg,PARIS CDG,132,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",BOISSONS ALCOOLISÉES,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r132
novotel-megeve,MEGEVE,132,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",BOISSONS ALCOOLISÉES,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r132
novotel-paris-tour-eiffel,TOUR EIFFEL,132,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",BOISSONS ALCOOLISÉES,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r132
mercure-montmartre,MONTMARTRE,132,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",BOISSONS ALCOOLISÉES,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r132
mercure-boulogne,BOULOGNE,132,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",BOISSONS ALCOOLISÉES,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r132
ibis-budget-nice,NICE,133,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SALÉS SECS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r133
ibis-budget-strasbourg,STRASBOURG,133,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SALÉS SECS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r133
ibis-styles-roissy-cdg,PARIS CDG,133,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SALÉS SECS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r133
novotel-megeve,MEGEVE,133,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SALÉS SECS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r133
novotel-paris-tour-eiffel,TOUR EIFFEL,133,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SALÉS SECS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r133
mercure-montmartre,MONTMARTRE,133,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SALÉS SECS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r133
mercure-boulogne,BOULOGNE,133,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SALÉS SECS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r133
ibis-budget-nice,NICE,134,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SALÉS FRAIS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r134
ibis-budget-strasbourg,STRASBOURG,134,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SALÉS FRAIS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r134
ibis-styles-roissy-cdg,PARIS CDG,134,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SALÉS FRAIS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r134
novotel-megeve,MEGEVE,134,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SALÉS FRAIS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r134
novotel-paris-tour-eiffel,TOUR EIFFEL,134,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SALÉS FRAIS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r134
mercure-montmartre,MONTMARTRE,134,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SALÉS FRAIS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r134
mercure-boulogne,BOULOGNE,134,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SALÉS FRAIS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r134
ibis-budget-nice,NICE,135,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SUCRÉS SECS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r135
ibis-budget-strasbourg,STRASBOURG,135,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SUCRÉS SECS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r135
ibis-styles-roissy-cdg,PARIS CDG,135,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SUCRÉS SECS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r135
novotel-megeve,MEGEVE,135,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SUCRÉS SECS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r135
novotel-paris-tour-eiffel,TOUR EIFFEL,135,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SUCRÉS SECS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r135
mercure-montmartre,MONTMARTRE,135,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SUCRÉS SECS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r135
mercure-boulogne,BOULOGNE,135,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SUCRÉS SECS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r135
ibis-budget-nice,NICE,136,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SUCRÉS FRAIS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r136
ibis-budget-strasbourg,STRASBOURG,136,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SUCRÉS FRAIS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r136
ibis-styles-roissy-cdg,PARIS CDG,136,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SUCRÉS FRAIS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r136
novotel-megeve,MEGEVE,136,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SUCRÉS FRAIS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r136
novotel-paris-tour-eiffel,TOUR EIFFEL,136,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SUCRÉS FRAIS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r136
mercure-montmartre,MONTMARTRE,136,"5 - SIMULATEUR
DE REVENUS","MIX PRODUITS
(choisi par l'hôtel
dans un 1er temps puis
option/bouton ""reco IA"")",PRODUITS SUCRÉS FRAIS,5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o,categorical,,d_recap_5_simulateur_de_revenus_mix_produits_choisi_par_l_hotel_dans_un_1er_temps_puis_o_r136
