nom_hotel,annee,mois,categorie,sous_categorie,is_weekend,nombre_ventes,montant_ventes,nombre_paniers,nombre_produits,hotel_code
Mercure Paris Montmartre Sacré-Cœur,2025,9,N_F_B,COSMETIQUE,0,1,30.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,9,N_F_B,SOS,0,2,30.0,2,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,9,N_F_B,SOUVENIRS,1,1,42.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,10,F_B,ALCOOL,0,79,1049.0,59,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,10,F_B,ALCOOL,1,23,395.0,17,5,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,10,F_B,FOOD SALEE,0,29,147.0,27,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,10,F_B,FOOD SALEE,1,11,67.0,9,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,10,F_B,FOOD SUCREE,0,66,193.0,53,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,10,F_B,FOOD SUCREE,1,31,138.0,20,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,10,F_B,SANS ALCOOL,0,217,1475.0,168,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,10,F_B,SANS ALCOOL,1,127,1045.0,82,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,10,N_F_B,COSMETIQUE,0,4,58.7,3,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,10,N_F_B,COSMETIQUE,1,1,12.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,10,N_F_B,SOS,1,2,27.8,2,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,11,F_B,ALCOOL,0,43,765.0,36,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,11,F_B,ALCOOL,1,22,427.0,18,5,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,11,F_B,FOOD SALEE,0,20,108.0,16,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,11,F_B,FOOD SALEE,1,18,94.0,15,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,11,F_B,FOOD SUCREE,0,59,187.0,43,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,11,F_B,FOOD SUCREE,1,46,197.0,28,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,11,F_B,SANS ALCOOL,0,105,855.0,77,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,11,F_B,SANS ALCOOL,1,83,575.0,65,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,11,N_F_B,COSMETIQUE,0,2,19.9,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,11,N_F_B,COSMETIQUE,1,3,35.8,3,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,11,N_F_B,SOS,0,3,42.8,3,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,11,N_F_B,SOS,1,1,15.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,12,F_B,ALCOOL,0,42,750.0,31,5,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,12,F_B,ALCOOL,1,15,322.0,13,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,12,F_B,FOOD SALEE,0,40,194.0,33,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,12,F_B,FOOD SALEE,1,15,83.0,12,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,12,F_B,FOOD SUCREE,0,42,188.0,30,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,12,F_B,FOOD SUCREE,1,27,189.0,16,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,12,F_B,SANS ALCOOL,0,170,1230.0,127,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,12,F_B,SANS ALCOOL,1,65,475.0,48,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,12,N_F_B,COSMETIQUE,0,7,69.6,7,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,12,N_F_B,COSMETIQUE,1,6,78.8,6,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,12,N_F_B,SOS,0,4,44.9,3,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,12,N_F_B,SOS,1,2,18.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,12,N_F_B,SOUVENIRS,0,1,22.0,1,1,H0373
Novotel Megève Mont-Blanc,2024,3,F_B,FOOD SALEE,0,15,92.0,4,6,HB5I0
Novotel Megève Mont-Blanc,2024,3,F_B,FOOD SUCREE,0,8,52.0,7,6,HB5I0
Novotel Megève Mont-Blanc,2024,3,F_B,FOOD SUCREE,1,2,16.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2024,3,N_F_B,ACCESSOIRES,0,3,59.0,3,2,HB5I0
Novotel Megève Mont-Blanc,2024,3,N_F_B,COSMETIQUE,0,6,44.0,5,3,HB5I0
Novotel Megève Mont-Blanc,2024,3,N_F_B,COSMETIQUE,1,3,74.0,2,3,HB5I0
Novotel Megève Mont-Blanc,2024,3,N_F_B,JEUX / ENFANTS,0,9,177.0,11,11,HB5I0
Novotel Megève Mont-Blanc,2024,3,N_F_B,JEUX / ENFANTS,1,4,49.0,3,4,HB5I0
Novotel Megève Mont-Blanc,2024,3,N_F_B,PAP,1,3,105.0,3,3,HB5I0
Novotel Megève Mont-Blanc,2024,3,N_F_B,SOUVENIRS,1,1,18.0,1,0,HB5I0
Novotel Megève Mont-Blanc,2024,4,F_B,FOOD SALEE,0,2,10.0,2,1,HB5I0
Novotel Megève Mont-Blanc,2024,4,F_B,FOOD SALEE,1,5,29.0,4,4,HB5I0
Novotel Megève Mont-Blanc,2024,4,F_B,FOOD SUCREE,0,11,84.0,5,7,HB5I0
Novotel Megève Mont-Blanc,2024,4,F_B,FOOD SUCREE,1,12,83.5,7,9,HB5I0
Novotel Megève Mont-Blanc,2024,4,F_B,SANS ALCOOL,0,7,16.5,6,2,HB5I0
Novotel Megève Mont-Blanc,2024,4,F_B,SANS ALCOOL,1,1,2.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,ACCESSOIRES,0,3,27.0,3,2,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,ACCESSOIRES,1,2,46.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,COSMETIQUE,0,11,204.6,8,7,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,COSMETIQUE,1,3,43.9,2,2,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,JEUX / ENFANTS,0,8,89.0,6,8,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,JEUX / ENFANTS,1,3,44.0,1,2,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,SOS,0,4,90.0,4,0,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,SOUVENIRS,0,7,112.0,3,5,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,SOUVENIRS,1,1,18.0,1,0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,ALCOOL,0,5,48.0,3,3,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,ALCOOL,1,1,12.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,FOOD SALEE,0,4,27.0,4,4,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,FOOD SUCREE,0,16,116.0,10,7,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,FOOD SUCREE,1,6,36.5,5,5,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,SANS ALCOOL,0,31,80.5,20,8,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,SANS ALCOOL,1,3,7.5,2,1,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,SOUVENIRS,0,2,14.0,1,2,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,ACCESSOIRES,0,8,285.0,7,4,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,ACCESSOIRES,1,1,80.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,COSMETIQUE,0,10,234.0,9,4,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,COSMETIQUE,1,7,146.9,4,6,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,JEUX / ENFANTS,0,5,77.0,4,5,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,JEUX / ENFANTS,1,1,12.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,PAP,1,2,60.0,1,2,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,SOS,0,6,112.0,4,4,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,SOUVENIRS,0,2,32.0,1,2,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,ALCOOL,0,2,24.0,2,1,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,ALCOOL,1,10,88.0,5,3,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,FOOD SALEE,0,2,12.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,FOOD SALEE,1,10,54.0,5,3,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,FOOD SUCREE,0,12,89.5,8,8,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,FOOD SUCREE,1,5,27.0,3,4,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,SANS ALCOOL,0,23,59.5,17,8,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,SANS ALCOOL,1,9,23.0,7,4,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,SOUVENIRS,1,1,7.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,ACCESSOIRES,0,1,12.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,ACCESSOIRES,1,5,63.0,5,2,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,COSMETIQUE,0,7,150.8,7,4,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,COSMETIQUE,1,1,15.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,JEUX / ENFANTS,0,7,113.0,6,5,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,JEUX / ENFANTS,1,7,74.0,2,3,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,PAP,1,1,45.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,SOS,0,2,34.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,SOS,1,4,83.0,4,1,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,ALCOOL,1,5,44.0,3,3,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,FOOD SALEE,0,11,59.0,8,3,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,FOOD SALEE,1,1,5.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,FOOD SUCREE,0,15,106.0,9,7,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,FOOD SUCREE,1,8,48.0,8,6,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,SANS ALCOOL,0,49,129.0,32,8,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,SANS ALCOOL,1,9,23.5,7,5,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,SOUVENIRS,0,1,6.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,ACCESSOIRES,0,5,167.0,5,4,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,ACCESSOIRES,1,2,30.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,COSMETIQUE,0,10,115.0,8,7,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,COSMETIQUE,1,3,39.9,3,2,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,JEUX / ENFANTS,0,5,88.0,5,4,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,JEUX / ENFANTS,1,1,17.0,1,0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,PAP,0,4,69.0,3,3,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,PAP,1,1,30.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,SOS,0,10,201.0,10,3,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,SOS,1,1,12.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,SOUVENIRS,1,7,112.0,3,5,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,ALCOOL,0,2,16.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,ALCOOL,1,2,16.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SALEE,0,12,84.2,12,3,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SALEE,1,6,35.5,4,4,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SUCREE,0,33,214.8,27,14,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SUCREE,1,6,37.3,4,3,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,SANS ALCOOL,0,49,130.5,29,10,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,SANS ALCOOL,1,14,38.0,11,8,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,SOUVENIRS,0,2,29.7,2,1,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,SOUVENIRS,1,1,7.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,8,N_F_B,ACCESSOIRES,0,10,198.0,7,6,HB5I0
Novotel Megève Mont-Blanc,2024,8,N_F_B,ACCESSOIRES,1,2,125.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2024,8,N_F_B,COSMETIQUE,0,6,78.5,6,5,HB5I0
Novotel Megève Mont-Blanc,2024,8,N_F_B,COSMETIQUE,1,3,39.9,3,2,HB5I0
Novotel Megève Mont-Blanc,2024,8,N_F_B,JEUX / ENFANTS,0,11,121.0,9,8,HB5I0
Novotel Megève Mont-Blanc,2024,8,N_F_B,JEUX / ENFANTS,1,8,120.0,6,4,HB5I0
Novotel Megève Mont-Blanc,2024,8,N_F_B,PAP,0,8,235.0,7,7,HB5I0
Novotel Megève Mont-Blanc,2024,8,N_F_B,PAP,1,2,42.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2024,8,N_F_B,SOS,0,4,82.0,4,2,HB5I0
Novotel Megève Mont-Blanc,2024,8,N_F_B,SOS,1,3,54.0,3,2,HB5I0
Novotel Megève Mont-Blanc,2024,8,N_F_B,SOUVENIRS,0,4,66.0,2,1,HB5I0
Novotel Megève Mont-Blanc,2024,9,F_B,ALCOOL,0,4,44.0,3,2,HB5I0
Novotel Megève Mont-Blanc,2024,9,F_B,ALCOOL,1,1,8.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,9,F_B,FOOD SALEE,1,1,8.5,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,9,F_B,FOOD SUCREE,0,14,87.8,10,8,HB5I0
Novotel Megève Mont-Blanc,2024,9,F_B,FOOD SUCREE,1,5,30.5,4,3,HB5I0
Novotel Megève Mont-Blanc,2024,9,F_B,SANS ALCOOL,0,18,46.5,15,6,HB5I0
Novotel Megève Mont-Blanc,2024,9,F_B,SANS ALCOOL,1,10,26.5,9,8,HB5I0
Novotel Megève Mont-Blanc,2024,9,F_B,SOUVENIRS,0,2,33.0,2,0,HB5I0
Novotel Megève Mont-Blanc,2024,9,N_F_B,ACCESSOIRES,0,5,415.0,4,4,HB5I0
Novotel Megève Mont-Blanc,2024,9,N_F_B,ACCESSOIRES,1,6,303.0,6,5,HB5I0
Novotel Megève Mont-Blanc,2024,9,N_F_B,COSMETIQUE,0,10,135.6,6,3,HB5I0
Novotel Megève Mont-Blanc,2024,9,N_F_B,COSMETIQUE,1,6,52.0,4,3,HB5I0
Novotel Megève Mont-Blanc,2024,9,N_F_B,JEUX / ENFANTS,1,5,80.0,5,2,HB5I0
Novotel Megève Mont-Blanc,2024,9,N_F_B,PAP,0,2,40.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2024,9,N_F_B,PAP,1,4,82.0,2,4,HB5I0
Novotel Megève Mont-Blanc,2024,9,N_F_B,SOS,0,2,37.0,2,1,HB5I0
Novotel Megève Mont-Blanc,2024,9,N_F_B,SOS,1,2,44.0,2,1,HB5I0
Novotel Megève Mont-Blanc,2024,9,N_F_B,SOUVENIRS,1,5,82.0,3,4,HB5I0
Novotel Megève Mont-Blanc,2024,10,F_B,ALCOOL,0,14,112.0,9,3,HB5I0
Novotel Megève Mont-Blanc,2024,10,F_B,ALCOOL,1,3,28.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2024,10,F_B,FOOD SALEE,0,1,8.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,10,F_B,FOOD SALEE,1,4,32.5,3,3,HB5I0
Novotel Megève Mont-Blanc,2024,10,F_B,FOOD SUCREE,0,9,69.5,6,7,HB5I0
Novotel Megève Mont-Blanc,2024,10,F_B,FOOD SUCREE,1,3,20.8,3,3,HB5I0
Novotel Megève Mont-Blanc,2024,10,F_B,SANS ALCOOL,0,13,36.0,8,8,HB5I0
Novotel Megève Mont-Blanc,2024,10,F_B,SANS ALCOOL,1,5,14.0,4,4,HB5I0
Novotel Megève Mont-Blanc,2024,10,N_F_B,ACCESSOIRES,0,5,225.0,4,4,HB5I0
Novotel Megève Mont-Blanc,2024,10,N_F_B,ACCESSOIRES,1,1,15.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,10,N_F_B,COSMETIQUE,0,4,43.9,4,3,HB5I0
Novotel Megève Mont-Blanc,2024,10,N_F_B,JEUX / ENFANTS,0,1,8.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,10,N_F_B,JEUX / ENFANTS,1,1,6.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,10,N_F_B,PAP,0,2,50.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2024,10,N_F_B,SOS,0,2,37.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2024,10,N_F_B,SOUVENIRS,0,3,48.0,1,3,HB5I0
Novotel Megève Mont-Blanc,2024,10,N_F_B,SOUVENIRS,1,2,36.0,2,0,HB5I0
Novotel Megève Mont-Blanc,2024,11,F_B,ALCOOL,0,2,16.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2024,11,F_B,FOOD SALEE,0,2,16.3,2,2,HB5I0
Novotel Megève Mont-Blanc,2024,11,F_B,FOOD SALEE,1,1,8.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,11,F_B,FOOD SUCREE,0,6,42.3,4,4,HB5I0
Novotel Megève Mont-Blanc,2024,11,F_B,FOOD SUCREE,1,20,120.3,10,9,HB5I0
Novotel Megève Mont-Blanc,2024,11,F_B,SANS ALCOOL,0,7,18.0,5,3,HB5I0
Novotel Megève Mont-Blanc,2024,11,F_B,SANS ALCOOL,1,5,13.5,3,4,HB5I0
Novotel Megève Mont-Blanc,2024,11,N_F_B,ACCESSOIRES,0,5,218.0,5,4,HB5I0
Novotel Megève Mont-Blanc,2024,11,N_F_B,ACCESSOIRES,1,7,475.0,7,3,HB5I0
Novotel Megève Mont-Blanc,2024,11,N_F_B,COSMETIQUE,0,6,189.4,5,3,HB5I0
Novotel Megève Mont-Blanc,2024,11,N_F_B,COSMETIQUE,1,2,16.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2024,11,N_F_B,JEUX / ENFANTS,0,2,24.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2024,11,N_F_B,PAP,1,2,65.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2024,11,N_F_B,SOS,0,1,12.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,11,N_F_B,SOS,1,3,52.0,3,1,HB5I0
Novotel Megève Mont-Blanc,2024,11,N_F_B,SOUVENIRS,0,1,16.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,12,F_B,ALCOOL,0,1,8.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2024,12,F_B,FOOD SALEE,0,4,32.8,4,3,HB5I0
Novotel Megève Mont-Blanc,2024,12,F_B,FOOD SALEE,1,4,31.2,4,3,HB5I0
Novotel Megève Mont-Blanc,2024,12,F_B,FOOD SUCREE,0,68,296.5,31,16,HB5I0
Novotel Megève Mont-Blanc,2024,12,F_B,FOOD SUCREE,1,27,137.3,19,14,HB5I0
Novotel Megève Mont-Blanc,2024,12,F_B,SANS ALCOOL,0,34,89.5,29,9,HB5I0
Novotel Megève Mont-Blanc,2024,12,F_B,SANS ALCOOL,1,14,35.5,14,5,HB5I0
Novotel Megève Mont-Blanc,2024,12,F_B,SOUVENIRS,1,2,33.0,1,0,HB5I0
Novotel Megève Mont-Blanc,2024,12,N_F_B,#REF!,0,3,45.0,3,0,HB5I0
Novotel Megève Mont-Blanc,2024,12,N_F_B,#REF!,1,1,15.0,1,0,HB5I0
Novotel Megève Mont-Blanc,2024,12,N_F_B,ACCESSOIRES,0,5,73.0,5,2,HB5I0
Novotel Megève Mont-Blanc,2024,12,N_F_B,ACCESSOIRES,1,5,256.0,5,2,HB5I0
Novotel Megève Mont-Blanc,2024,12,N_F_B,COSMETIQUE,0,4,51.0,4,2,HB5I0
Novotel Megève Mont-Blanc,2024,12,N_F_B,COSMETIQUE,1,1,20.9,1,0,HB5I0
Novotel Megève Mont-Blanc,2024,12,N_F_B,JEUX / ENFANTS,0,17,173.4,11,13,HB5I0
Novotel Megève Mont-Blanc,2024,12,N_F_B,JEUX / ENFANTS,1,5,58.9,4,4,HB5I0
Novotel Megève Mont-Blanc,2024,12,N_F_B,PAP,0,8,190.0,6,3,HB5I0
Novotel Megève Mont-Blanc,2024,12,N_F_B,PAP,1,6,120.0,4,0,HB5I0
Novotel Megève Mont-Blanc,2024,12,N_F_B,SOS,0,2,59.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2024,12,N_F_B,SOUVENIRS,0,1,18.0,1,0,HB5I0
Novotel Megève Mont-Blanc,2024,12,N_F_B,SOUVENIRS,1,5,80.0,4,3,HB5I0
Novotel Megève Mont-Blanc,2025,1,F_B,ALCOOL,1,2,16.0,1,2,HB5I0
Novotel Megève Mont-Blanc,2025,1,F_B,FOOD SALEE,0,5,41.5,3,3,HB5I0
Novotel Megève Mont-Blanc,2025,1,F_B,FOOD SALEE,1,5,36.5,3,4,HB5I0
Novotel Megève Mont-Blanc,2025,1,F_B,FOOD SUCREE,0,77,483.2,35,23,HB5I0
Novotel Megève Mont-Blanc,2025,1,F_B,FOOD SUCREE,1,9,61.7,6,7,HB5I0
Novotel Megève Mont-Blanc,2025,1,F_B,SANS ALCOOL,0,28,72.5,20,7,HB5I0
Novotel Megève Mont-Blanc,2025,1,F_B,SANS ALCOOL,1,14,35.5,7,3,HB5I0
Novotel Megève Mont-Blanc,2025,1,F_B,SOUVENIRS,0,1,16.5,1,0,HB5I0
Novotel Megève Mont-Blanc,2025,1,N_F_B,#REF!,0,4,60.0,3,0,HB5I0
Novotel Megève Mont-Blanc,2025,1,N_F_B,#REF!,1,4,60.0,3,0,HB5I0
Novotel Megève Mont-Blanc,2025,1,N_F_B,ACCESSOIRES,0,8,151.0,6,1,HB5I0
Novotel Megève Mont-Blanc,2025,1,N_F_B,ACCESSOIRES,1,2,32.0,2,0,HB5I0
Novotel Megève Mont-Blanc,2025,1,N_F_B,JEUX / ENFANTS,0,12,113.5,6,11,HB5I0
Novotel Megève Mont-Blanc,2025,1,N_F_B,JEUX / ENFANTS,1,11,134.55,6,9,HB5I0
Novotel Megève Mont-Blanc,2025,1,N_F_B,PAP,0,24,464.0,16,1,HB5I0
Novotel Megève Mont-Blanc,2025,1,N_F_B,PAP,1,8,127.0,6,1,HB5I0
Novotel Megève Mont-Blanc,2025,1,N_F_B,SOS,0,4,60.0,4,0,HB5I0
Novotel Megève Mont-Blanc,2025,1,N_F_B,SOS,1,3,52.0,2,1,HB5I0
Novotel Megève Mont-Blanc,2025,1,N_F_B,SOUVENIRS,0,3,1.5,2,1,HB5I0
Novotel Megève Mont-Blanc,2025,2,F_B,ALCOOL,0,3,24.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2025,2,F_B,ALCOOL,1,2,16.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2025,2,F_B,FOOD SALEE,0,13,44.0,7,4,HB5I0
Novotel Megève Mont-Blanc,2025,2,F_B,FOOD SALEE,1,5,35.7,3,4,HB5I0
Novotel Megève Mont-Blanc,2025,2,F_B,FOOD SUCREE,0,73,257.3,43,21,HB5I0
Novotel Megève Mont-Blanc,2025,2,F_B,FOOD SUCREE,1,29,128.5,22,13,HB5I0
Novotel Megève Mont-Blanc,2025,2,F_B,SANS ALCOOL,0,55,141.0,30,8,HB5I0
Novotel Megève Mont-Blanc,2025,2,F_B,SANS ALCOOL,1,25,63.0,15,6,HB5I0
Novotel Megève Mont-Blanc,2025,2,N_F_B,#REF!,0,3,33.0,3,1,HB5I0
Novotel Megève Mont-Blanc,2025,2,N_F_B,ACCESSOIRES,0,13,298.0,10,3,HB5I0
Novotel Megève Mont-Blanc,2025,2,N_F_B,ACCESSOIRES,1,6,74.0,6,2,HB5I0
Novotel Megève Mont-Blanc,2025,2,N_F_B,COSMETIQUE,0,5,41.9,5,2,HB5I0
Novotel Megève Mont-Blanc,2025,2,N_F_B,COSMETIQUE,1,1,10.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2025,2,N_F_B,JEUX / ENFANTS,0,21,216.1,18,14,HB5I0
Novotel Megève Mont-Blanc,2025,2,N_F_B,JEUX / ENFANTS,1,14,133.15,7,9,HB5I0
Novotel Megève Mont-Blanc,2025,2,N_F_B,PAP,0,9,285.0,9,1,HB5I0
Novotel Megève Mont-Blanc,2025,2,N_F_B,PAP,1,2,55.0,2,0,HB5I0
Novotel Megève Mont-Blanc,2025,2,N_F_B,SOS,0,36,461.5,22,4,HB5I0
Novotel Megève Mont-Blanc,2025,2,N_F_B,SOS,1,6,84.0,5,2,HB5I0
Novotel Megève Mont-Blanc,2025,2,N_F_B,SOUVENIRS,0,5,2.5,3,1,HB5I0
Novotel Megève Mont-Blanc,2025,2,N_F_B,SOUVENIRS,1,10,5.0,3,1,HB5I0
Novotel Megève Mont-Blanc,2025,3,F_B,FOOD SALEE,0,8,30.0,5,4,HB5I0
Novotel Megève Mont-Blanc,2025,3,F_B,FOOD SALEE,1,10,30.0,6,4,HB5I0
Novotel Megève Mont-Blanc,2025,3,F_B,FOOD SUCREE,0,32,100.5,22,11,HB5I0
Novotel Megève Mont-Blanc,2025,3,F_B,FOOD SUCREE,1,35,121.0,20,13,HB5I0
Novotel Megève Mont-Blanc,2025,3,F_B,SANS ALCOOL,0,16,42.0,8,7,HB5I0
Novotel Megève Mont-Blanc,2025,3,F_B,SANS ALCOOL,1,20,52.5,14,7,HB5I0
Novotel Megève Mont-Blanc,2025,3,N_F_B,#REF!,0,4,42.0,3,1,HB5I0
Novotel Megève Mont-Blanc,2025,3,N_F_B,#REF!,1,2,18.0,2,1,HB5I0
Novotel Megève Mont-Blanc,2025,3,N_F_B,ACCESSOIRES,0,4,51.0,3,1,HB5I0
Novotel Megève Mont-Blanc,2025,3,N_F_B,ACCESSOIRES,1,3,103.0,3,2,HB5I0
