nom_hotel,annee,mois,cat_f_b_nombre_ventes,cat_nan_nombre_ventes,cat_n_f_b_nombre_ventes,cat_f_b_montant_ventes,cat_nan_montant_ventes,cat_n_f_b_montant_ventes,cat_f_b_nombre_paniers,cat_nan_nombre_paniers,cat_n_f_b_nombre_paniers,cat_f_b_nombre_produits,cat_nan_nombre_produits,cat_n_f_b_nombre_produits,sous_cat_ref_nombre_ventes,sous_cat_accessoires_nombre_ventes,sous_cat_alcool_nombre_ventes,sous_cat_cosmetique_nombre_ventes,sous_cat_food_salee_nombre_ventes,sous_cat_food_sucree_nombre_ventes,sous_cat_jeux_enfants_nombre_ventes,sous_cat_pap_nombre_ventes,sous_cat_sans_alcool_nombre_ventes,sous_cat_sos_nombre_ventes,sous_cat_souvenirs_nombre_ventes,sous_cat_ref_montant_ventes,sous_cat_accessoires_montant_ventes,sous_cat_alcool_montant_ventes,sous_cat_cosmetique_montant_ventes,sous_cat_food_salee_montant_ventes,sous_cat_food_sucree_montant_ventes,sous_cat_jeux_enfants_montant_ventes,sous_cat_pap_montant_ventes,sous_cat_sans_alcool_montant_ventes,sous_cat_sos_montant_ventes,sous_cat_souvenirs_montant_ventes,sous_cat_ref_nombre_paniers,sous_cat_accessoires_nombre_paniers,sous_cat_alcool_nombre_paniers,sous_cat_cosmetique_nombre_paniers,sous_cat_food_salee_nombre_paniers,sous_cat_food_sucree_nombre_paniers,sous_cat_jeux_enfants_nombre_paniers,sous_cat_pap_nombre_paniers,sous_cat_sans_alcool_nombre_paniers,sous_cat_sos_nombre_paniers,sous_cat_souvenirs_nombre_paniers,sous_cat_ref_nombre_produits,sous_cat_accessoires_nombre_produits,sous_cat_alcool_nombre_produits,sous_cat_cosmetique_nombre_produits,sous_cat_food_salee_nombre_produits,sous_cat_food_sucree_nombre_produits,sous_cat_jeux_enfants_nombre_produits,sous_cat_pap_nombre_produits,sous_cat_sans_alcool_nombre_produits,sous_cat_sos_nombre_produits,sous_cat_souvenirs_nombre_produits,pct_cat_f_b_nombre_ventes,pct_cat_n_f_b_nombre_ventes,pct_cat_f_b_montant_ventes,pct_cat_n_f_b_montant_ventes,pct_cat_f_b_nombre_paniers,pct_cat_n_f_b_nombre_paniers,pct_cat_f_b_nombre_produits,pct_cat_n_f_b_nombre_produits,pct_sous_cat_ref_nombre_ventes,pct_sous_cat_accessoires_nombre_ventes,pct_sous_cat_alcool_nombre_ventes,pct_sous_cat_cosmetique_nombre_ventes,pct_sous_cat_food_salee_nombre_ventes,pct_sous_cat_food_sucree_nombre_ventes,pct_sous_cat_jeux_enfants_nombre_ventes,pct_sous_cat_pap_nombre_ventes,pct_sous_cat_sans_alcool_nombre_ventes,pct_sous_cat_sos_nombre_ventes,pct_sous_cat_souvenirs_nombre_ventes,pct_sous_cat_ref_montant_ventes,pct_sous_cat_accessoires_montant_ventes,pct_sous_cat_alcool_montant_ventes,pct_sous_cat_cosmetique_montant_ventes,pct_sous_cat_food_salee_montant_ventes,pct_sous_cat_food_sucree_montant_ventes,pct_sous_cat_jeux_enfants_montant_ventes,pct_sous_cat_pap_montant_ventes,pct_sous_cat_sans_alcool_montant_ventes,pct_sous_cat_sos_montant_ventes,pct_sous_cat_souvenirs_montant_ventes,pct_sous_cat_ref_nombre_paniers,pct_sous_cat_accessoires_nombre_paniers,pct_sous_cat_alcool_nombre_paniers,pct_sous_cat_cosmetique_nombre_paniers,pct_sous_cat_food_salee_nombre_paniers,pct_sous_cat_food_sucree_nombre_paniers,pct_sous_cat_jeux_enfants_nombre_paniers,pct_sous_cat_pap_nombre_paniers,pct_sous_cat_sans_alcool_nombre_paniers,pct_sous_cat_sos_nombre_paniers,pct_sous_cat_souvenirs_nombre_paniers,pct_sous_cat_ref_nombre_produits,pct_sous_cat_accessoires_nombre_produits,pct_sous_cat_alcool_nombre_produits,pct_sous_cat_cosmetique_nombre_produits,pct_sous_cat_food_salee_nombre_produits,pct_sous_cat_food_sucree_nombre_produits,pct_sous_cat_jeux_enfants_nombre_produits,pct_sous_cat_pap_nombre_produits,pct_sous_cat_sans_alcool_nombre_produits,pct_sous_cat_sos_nombre_produits,pct_sous_cat_souvenirs_nombre_produits,hotel_code
Ibis budget Nice,2025,7,385.0,0.0,66.0,939.6,0.0,751.0,270.0,0.0,58.0,27.0,0.0,27.0,33.0,22.0,0.0,0.0,42.0,0.0,2.0,9.0,343.0,0.0,0.0,425.0,202.0,0.0,0.0,121.0,0.0,36.0,88.0,818.6,0.0,0.0,26.0,21.0,0.0,0.0,34.0,0.0,2.0,9.0,236.0,0.0,0.0,13.0,9.0,0.0,0.0,9.0,0.0,1.0,4.0,18.0,0.0,0.0,0.8536585365853658,0.14634146341463414,0.555779013368035,0.444220986631965,0.823170731707317,0.17682926829268292,0.5,0.5,0.5,0.3333333333333333,0.0,0.0,0.10909090909090909,0.0,0.030303030303030304,0.13636363636363635,0.8909090909090909,0.0,0.0,0.5659121171770972,0.26897470039946736,0.0,0.0,0.12877820349084718,0.0,0.047936085219707054,0.11717709720372836,0.8712217965091529,0.0,0.0,0.4482758620689655,0.3620689655172414,0.0,0.0,0.1259259259259259,0.0,0.034482758620689655,0.15517241379310345,0.8740740740740741,0.0,0.0,0.48148148148148145,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.037037037037037035,0.14814814814814814,0.6666666666666666,0.0,0.0,H2075
Ibis budget Nice,2025,8,395.0,0.0,85.0,951.8000000000001,0.0,849.0,251.0,0.0,67.0,26.0,0.0,30.0,30.0,53.0,0.0,0.0,26.0,0.0,2.0,0.0,369.0,0.0,0.0,360.0,453.0,0.0,0.0,83.0,0.0,36.0,0.0,868.8000000000001,0.0,0.0,29.0,36.0,0.0,0.0,20.0,0.0,2.0,0.0,231.0,0.0,0.0,15.0,14.0,0.0,0.0,8.0,0.0,1.0,0.0,18.0,0.0,0.0,0.8229166666666666,0.17708333333333334,0.5285428698356286,0.47145713016437135,0.789308176100629,0.21069182389937108,0.4642857142857143,0.5357142857142857,0.35294117647058826,0.6235294117647059,0.0,0.0,0.06582278481012659,0.0,0.023529411764705882,0.0,0.9341772151898734,0.0,0.0,0.42402826855123676,0.5335689045936396,0.0,0.0,0.08720319394830846,0.0,0.04240282685512368,0.0,0.9127968060516916,0.0,0.0,0.43283582089552236,0.5373134328358209,0.0,0.0,0.0796812749003984,0.0,0.029850746268656716,0.0,0.9203187250996016,0.0,0.0,0.5,0.4666666666666667,0.0,0.0,0.3076923076923077,0.0,0.03333333333333333,0.0,0.6923076923076923,0.0,0.0,H2075
Ibis budget Nice,2025,9,349.0,0.0,66.0,827.6,0.0,679.0,240.0,0.0,63.0,26.0,0.0,28.0,32.0,32.0,0.0,0.0,35.0,0.0,0.0,2.0,314.0,0.0,0.0,424.0,232.0,0.0,0.0,94.5,0.0,0.0,23.0,733.1,0.0,0.0,31.0,30.0,0.0,0.0,29.0,0.0,0.0,2.0,211.0,0.0,0.0,12.0,14.0,0.0,0.0,8.0,0.0,0.0,2.0,18.0,0.0,0.0,0.8409638554216867,0.15903614457831325,0.5493163414310368,0.45068365856896325,0.7920792079207921,0.2079207920792079,0.48148148148148145,0.5185185185185185,0.48484848484848486,0.48484848484848486,0.0,0.0,0.10028653295128939,0.0,0.0,0.030303030303030304,0.8997134670487106,0.0,0.0,0.6244477172312224,0.34167893961708395,0.0,0.0,0.11418559690671821,0.0,0.0,0.033873343151693665,0.8858144030932817,0.0,0.0,0.49206349206349204,0.47619047619047616,0.0,0.0,0.12083333333333333,0.0,0.0,0.031746031746031744,0.8791666666666667,0.0,0.0,0.42857142857142855,0.5,0.0,0.0,0.3076923076923077,0.0,0.0,0.07142857142857142,0.6923076923076923,0.0,0.0,H2075
Ibis budget Nice,2025,10,285.0,0.0,34.0,695.0,0.0,301.0,195.0,0.0,29.0,26.0,0.0,21.0,11.0,20.0,0.0,0.0,32.0,0.0,0.0,3.0,253.0,0.0,0.0,116.0,155.0,0.0,0.0,91.5,0.0,0.0,30.0,603.5,0.0,0.0,10.0,16.0,0.0,0.0,27.0,0.0,0.0,3.0,168.0,0.0,0.0,7.0,12.0,0.0,0.0,8.0,0.0,0.0,2.0,18.0,0.0,0.0,0.8934169278996865,0.10658307210031348,0.6977911646586346,0.30220883534136544,0.8705357142857143,0.12946428571428573,0.5531914893617021,0.44680851063829785,0.3235294117647059,0.5882352941176471,0.0,0.0,0.11228070175438597,0.0,0.0,0.08823529411764706,0.887719298245614,0.0,0.0,0.3853820598006645,0.5149501661129569,0.0,0.0,0.1316546762589928,0.0,0.0,0.09966777408637874,0.8683453237410071,0.0,0.0,0.3448275862068966,0.5517241379310345,0.0,0.0,0.13846153846153847,0.0,0.0,0.10344827586206896,0.8615384615384616,0.0,0.0,0.3333333333333333,0.5714285714285714,0.0,0.0,0.3076923076923077,0.0,0.0,0.09523809523809523,0.6923076923076923,0.0,0.0,H2075
Ibis budget Nice,2025,11,190.0,3.0,9.0,449.1,6.0,96.0,132.0,2.0,9.0,26.0,1.0,5.0,7.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,173.0,0.0,0.0,84.0,12.0,0.0,0.0,46.0,0.0,0.0,0.0,403.1,0.0,0.0,7.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,118.0,0.0,0.0,3.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,18.0,0.0,0.0,0.9547738693467337,0.04522613065326633,0.8238855255916345,0.17611447440836542,0.9361702127659575,0.06382978723404255,0.8387096774193549,0.16129032258064516,0.7777777777777778,0.2222222222222222,0.0,0.0,0.08947368421052632,0.0,0.0,0.0,0.9105263157894737,0.0,0.0,0.875,0.125,0.0,0.0,0.10242707637497216,0.0,0.0,0.0,0.8975729236250278,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.10606060606060606,0.0,0.0,0.0,0.8939393939393939,0.0,0.0,0.6,0.4,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.6923076923076923,0.0,0.0,H2075
Ibis budget Nice,2025,12,137.0,18.0,8.0,333.90000000000003,58.0,76.0,89.0,17.0,8.0,21.0,3.0,7.0,3.0,3.0,0.0,0.0,8.0,0.0,0.0,1.0,129.0,1.0,0.0,32.0,24.0,0.0,0.0,22.0,0.0,0.0,16.0,311.90000000000003,4.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,0.0,1.0,82.0,1.0,0.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,16.0,1.0,0.0,0.9448275862068966,0.05517241379310345,0.8145889241278361,0.18541107587216393,0.9175257731958762,0.08247422680412371,0.75,0.25,0.375,0.375,0.0,0.0,0.058394160583941604,0.0,0.0,0.125,0.9416058394160584,0.125,0.0,0.42105263157894735,0.3157894736842105,0.0,0.0,0.0658879904162923,0.0,0.0,0.21052631578947367,0.9341120095837077,0.05263157894736842,0.0,0.375,0.375,0.0,0.0,0.07865168539325842,0.0,0.0,0.125,0.9213483146067416,0.125,0.0,0.2857142857142857,0.42857142857142855,0.0,0.0,0.23809523809523808,0.0,0.0,0.14285714285714285,0.7619047619047619,0.14285714285714285,0.0,H2075
Ibis budget Strasbourg Centre République,2024,1,262.0,0.0,0.0,965.8333333333334,0.0,0.0,205.33333333333334,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,24.333333333333332,77.0,0.0,0.0,160.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,167.5,245.0,0.0,0.0,553.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,58.333333333333336,0.0,0.0,125.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09287531806615776,0.29389312977099236,0.0,0.0,0.6132315521628499,0.0,0.0,0.0,0.0,0.0,0.0,0.17342536669542707,0.2536669542709232,0.0,0.0,0.5729076790336497,0.0,0.0,0.0,0.0,0.0,0.0,0.10551948051948053,0.2840909090909091,0.0,0.0,0.6103896103896104,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.34615384615384615,0.0,0.0,0.5,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2024,2,262.0,0.0,0.0,965.8333333333334,0.0,0.0,205.33333333333334,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,24.333333333333332,77.0,0.0,0.0,160.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,167.5,245.0,0.0,0.0,553.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,58.333333333333336,0.0,0.0,125.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09287531806615776,0.29389312977099236,0.0,0.0,0.6132315521628499,0.0,0.0,0.0,0.0,0.0,0.0,0.17342536669542707,0.2536669542709232,0.0,0.0,0.5729076790336497,0.0,0.0,0.0,0.0,0.0,0.0,0.10551948051948053,0.2840909090909091,0.0,0.0,0.6103896103896104,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.34615384615384615,0.0,0.0,0.5,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2024,3,262.0,0.0,0.0,965.8333333333334,0.0,0.0,205.33333333333334,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,24.333333333333332,77.0,0.0,0.0,160.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,167.5,245.0,0.0,0.0,553.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,58.333333333333336,0.0,0.0,125.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09287531806615776,0.29389312977099236,0.0,0.0,0.6132315521628499,0.0,0.0,0.0,0.0,0.0,0.0,0.17342536669542707,0.2536669542709232,0.0,0.0,0.5729076790336497,0.0,0.0,0.0,0.0,0.0,0.0,0.10551948051948053,0.2840909090909091,0.0,0.0,0.6103896103896104,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.34615384615384615,0.0,0.0,0.5,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2024,4,262.0,0.0,0.0,965.8333333333334,0.0,0.0,205.33333333333334,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,24.333333333333332,77.0,0.0,0.0,160.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,167.5,245.0,0.0,0.0,553.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,58.333333333333336,0.0,0.0,125.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09287531806615776,0.29389312977099236,0.0,0.0,0.6132315521628499,0.0,0.0,0.0,0.0,0.0,0.0,0.17342536669542707,0.2536669542709232,0.0,0.0,0.5729076790336497,0.0,0.0,0.0,0.0,0.0,0.0,0.10551948051948053,0.2840909090909091,0.0,0.0,0.6103896103896104,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.34615384615384615,0.0,0.0,0.5,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2024,5,262.0,0.0,0.0,965.8333333333334,0.0,0.0,205.33333333333334,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,24.333333333333332,77.0,0.0,0.0,160.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,167.5,245.0,0.0,0.0,553.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,58.333333333333336,0.0,0.0,125.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09287531806615776,0.29389312977099236,0.0,0.0,0.6132315521628499,0.0,0.0,0.0,0.0,0.0,0.0,0.17342536669542707,0.2536669542709232,0.0,0.0,0.5729076790336497,0.0,0.0,0.0,0.0,0.0,0.0,0.10551948051948053,0.2840909090909091,0.0,0.0,0.6103896103896104,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.34615384615384615,0.0,0.0,0.5,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2024,6,262.0,0.0,0.0,965.8333333333334,0.0,0.0,205.33333333333334,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,24.333333333333332,77.0,0.0,0.0,160.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,167.5,245.0,0.0,0.0,553.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,58.333333333333336,0.0,0.0,125.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09287531806615776,0.29389312977099236,0.0,0.0,0.6132315521628499,0.0,0.0,0.0,0.0,0.0,0.0,0.17342536669542707,0.2536669542709232,0.0,0.0,0.5729076790336497,0.0,0.0,0.0,0.0,0.0,0.0,0.10551948051948053,0.2840909090909091,0.0,0.0,0.6103896103896104,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.34615384615384615,0.0,0.0,0.5,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2024,7,262.0,0.0,0.0,965.8333333333334,0.0,0.0,205.33333333333334,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,24.333333333333332,77.0,0.0,0.0,160.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,167.5,245.0,0.0,0.0,553.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,58.333333333333336,0.0,0.0,125.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09287531806615776,0.29389312977099236,0.0,0.0,0.6132315521628499,0.0,0.0,0.0,0.0,0.0,0.0,0.17342536669542707,0.2536669542709232,0.0,0.0,0.5729076790336497,0.0,0.0,0.0,0.0,0.0,0.0,0.10551948051948053,0.2840909090909091,0.0,0.0,0.6103896103896104,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.34615384615384615,0.0,0.0,0.5,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2024,8,262.0,0.0,0.0,965.8333333333334,0.0,0.0,205.33333333333334,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,24.333333333333332,77.0,0.0,0.0,160.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,167.5,245.0,0.0,0.0,553.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,58.333333333333336,0.0,0.0,125.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09287531806615776,0.29389312977099236,0.0,0.0,0.6132315521628499,0.0,0.0,0.0,0.0,0.0,0.0,0.17342536669542707,0.2536669542709232,0.0,0.0,0.5729076790336497,0.0,0.0,0.0,0.0,0.0,0.0,0.10551948051948053,0.2840909090909091,0.0,0.0,0.6103896103896104,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.34615384615384615,0.0,0.0,0.5,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2024,9,262.0,0.0,0.0,965.8333333333334,0.0,0.0,205.33333333333334,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,24.333333333333332,77.0,0.0,0.0,160.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,167.5,245.0,0.0,0.0,553.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,58.333333333333336,0.0,0.0,125.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09287531806615776,0.29389312977099236,0.0,0.0,0.6132315521628499,0.0,0.0,0.0,0.0,0.0,0.0,0.17342536669542707,0.2536669542709232,0.0,0.0,0.5729076790336497,0.0,0.0,0.0,0.0,0.0,0.0,0.10551948051948053,0.2840909090909091,0.0,0.0,0.6103896103896104,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.34615384615384615,0.0,0.0,0.5,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2024,10,151.0,0.0,0.0,618.5,0.0,0.0,112.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,39.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,142.5,138.5,0.0,0.0,337.5,0.0,0.0,0.0,0.0,0.0,0.0,13.0,26.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09933774834437085,0.2582781456953642,0.0,0.0,0.6423841059602649,0.0,0.0,0.0,0.0,0.0,0.0,0.23039611964430073,0.22392886014551333,0.0,0.0,0.5456750202101859,0.0,0.0,0.0,0.0,0.0,0.0,0.11607142857142858,0.23214285714285715,0.0,0.0,0.6517857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.0,0.0,0.5454545454545454,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2024,11,252.0,0.0,0.0,943.5,0.0,0.0,210.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,91.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,274.0,0.0,0.0,404.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,73.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.3611111111111111,0.0,0.0,0.5317460317460317,0.0,0.0,0.0,0.0,0.0,0.0,0.28086910439851615,0.29040805511393747,0.0,0.0,0.4287228404875464,0.0,0.0,0.0,0.0,0.0,0.0,0.10952380952380952,0.3476190476190476,0.0,0.0,0.5428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.3793103448275862,0.0,0.0,0.4827586206896552,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2024,12,383.0,0.0,0.0,1335.5,0.0,0.0,294.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,101.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,322.5,0.0,0.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,76.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08093994778067885,0.26370757180156656,0.0,0.0,0.6553524804177546,0.0,0.0,0.0,0.0,0.0,0.0,0.0711344065892924,0.2414825907899663,0.0,0.0,0.6873830026207413,0.0,0.0,0.0,0.0,0.0,0.0,0.09863945578231292,0.2585034013605442,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.37037037037037035,0.0,0.0,0.48148148148148145,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2025,1,217.0,0.0,0.0,700.5,0.0,0.0,168.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,55.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,176.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,41.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.2534562211981567,0.0,0.0,0.6497695852534562,0.0,0.0,0.0,0.0,0.0,0.0,0.11777301927194861,0.251249107780157,0.0,0.0,0.6309778729478943,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.24404761904761904,0.0,0.0,0.6488095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.34782608695652173,0.0,0.0,0.5652173913043478,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2025,2,196.0,0.0,0.0,745.0,0.0,0.0,129.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,57.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,193.5,0.0,0.0,466.5,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.29081632653061223,0.0,0.0,0.6020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.11409395973154363,0.25973154362416107,0.0,0.0,0.6261744966442953,0.0,0.0,0.0,0.0,0.0,0.0,0.12403100775193798,0.21705426356589147,0.0,0.0,0.6589147286821705,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.3333333333333333,0.0,0.0,0.5416666666666666,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2025,3,270.0,0.0,0.0,924.5,0.0,0.0,205.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,98.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,166.5,320.0,0.0,0.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,65.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08148148148148149,0.362962962962963,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.18009734991887508,0.34613304488912927,0.0,0.0,0.4737696051919957,0.0,0.0,0.0,0.0,0.0,0.0,0.09268292682926829,0.3170731707317073,0.0,0.0,0.5902439024390244,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.37037037037037035,0.0,0.0,0.4444444444444444,0.0,0.0,HB6A3
