nom_hotel,annee,mois,categorie,sous_categorie,heure_vente,nombre_ventes,montant_ventes,nombre_paniers,nombre_produits,hotel_code
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,ALCOOL,1,9,213.0,6,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,ALCOOL,2,7,170.0,4,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,ALCOOL,3,1,30.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,ALCOOL,4,1,25.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,ALCOOL,7,1,7.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,ALCOOL,8,1,7.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,ALCOOL,10,1,7.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,ALCOOL,11,1,7.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,ALCOOL,12,2,14.0,2,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,ALCOOL,16,7,173.0,3,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,ALCOOL,17,1,7.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,ALCOOL,18,10,200.0,6,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,ALCOOL,20,3,45.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,ALCOOL,21,11,169.0,10,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,ALCOOL,22,16,286.0,13,5,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,ALCOOL,23,10,134.0,8,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SALEE,0,4,16.0,4,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SALEE,1,8,36.0,7,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SALEE,2,2,10.0,2,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SALEE,3,3,27.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SALEE,4,1,3.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SALEE,8,1,5.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SALEE,9,2,12.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SALEE,13,1,3.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SALEE,14,1,5.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SALEE,15,1,3.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SALEE,16,1,5.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SALEE,17,1,5.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SALEE,18,6,30.0,6,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SALEE,19,4,16.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SALEE,20,5,21.0,5,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SALEE,21,8,68.0,4,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SALEE,22,1,5.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SALEE,23,14,68.0,12,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SUCREE,0,11,61.0,4,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SUCREE,1,9,31.0,5,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SUCREE,2,2,5.0,1,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SUCREE,4,2,5.0,1,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SUCREE,7,1,3.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SUCREE,8,3,8.0,3,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SUCREE,9,1,3.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SUCREE,10,3,7.0,3,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SUCREE,11,2,5.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SUCREE,12,4,14.0,3,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SUCREE,13,2,8.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SUCREE,14,5,23.0,3,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SUCREE,15,2,5.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SUCREE,16,7,39.0,4,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SUCREE,17,11,42.0,7,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SUCREE,18,4,10.0,4,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SUCREE,19,5,19.0,4,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SUCREE,20,3,10.0,2,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SUCREE,21,5,16.0,4,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SUCREE,22,4,12.0,3,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,FOOD SUCREE,23,13,41.0,11,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,0,26,190.0,18,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,1,13,155.0,6,5,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,2,9,75.0,6,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,3,4,50.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,4,7,45.0,6,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,5,2,20.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,6,6,30.0,5,5,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,7,10,60.0,5,6,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,8,18,110.0,15,5,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,9,5,25.0,4,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,10,7,95.0,4,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,11,6,30.0,6,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,12,6,40.0,5,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,13,4,20.0,4,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,14,6,50.0,4,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,15,6,40.0,5,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,16,15,195.0,7,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,17,17,85.0,13,8,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,18,4,30.0,3,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,19,5,25.0,4,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,20,20,140.0,14,7,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,21,41,295.0,29,7,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,22,32,200.0,25,7,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SANS ALCOOL,23,40,250.0,33,5,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,F_B,SOUVENIRS,16,1,14.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,N_F_B,COSMETIQUE,1,1,12.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,N_F_B,COSMETIQUE,7,1,12.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,N_F_B,COSMETIQUE,8,1,12.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,N_F_B,COSMETIQUE,16,1,30.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,N_F_B,COSMETIQUE,21,1,12.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,N_F_B,SOS,8,2,8.0,2,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,3,N_F_B,SOS,21,1,8.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,ALCOOL,0,7,75.0,5,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,ALCOOL,1,2,20.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,ALCOOL,4,5,175.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,ALCOOL,7,1,5.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,ALCOOL,8,4,38.0,3,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,ALCOOL,10,7,185.0,3,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,ALCOOL,14,1,7.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,ALCOOL,15,3,27.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,ALCOOL,16,4,40.0,2,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,ALCOOL,17,7,190.0,7,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,ALCOOL,18,6,92.0,4,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,ALCOOL,19,1,30.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,ALCOOL,20,11,180.0,6,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,ALCOOL,21,19,323.0,13,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,ALCOOL,22,13,207.0,10,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,ALCOOL,23,17,247.0,13,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SALEE,0,5,19.0,5,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SALEE,3,1,3.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SALEE,4,1,3.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SALEE,5,1,5.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SALEE,9,2,8.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SALEE,10,1,5.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SALEE,13,1,3.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SALEE,14,3,13.0,3,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SALEE,15,3,13.0,3,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SALEE,16,1,5.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SALEE,17,5,25.0,4,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SALEE,19,1,5.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SALEE,20,2,8.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SALEE,21,2,10.0,2,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SALEE,22,5,21.0,5,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SALEE,23,5,23.0,5,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SUCREE,0,1,3.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SUCREE,1,4,9.0,4,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SUCREE,2,3,14.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SUCREE,3,4,29.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SUCREE,6,1,3.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SUCREE,8,1,2.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SUCREE,10,2,8.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SUCREE,11,4,10.0,2,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SUCREE,12,1,2.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SUCREE,13,1,3.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SUCREE,14,5,18.0,3,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SUCREE,15,3,7.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SUCREE,16,5,22.0,3,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SUCREE,17,5,23.0,3,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SUCREE,18,10,49.0,5,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SUCREE,19,2,4.0,2,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SUCREE,20,2,5.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SUCREE,21,17,86.0,10,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SUCREE,22,13,41.0,11,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,FOOD SUCREE,23,16,59.0,11,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,0,15,105.0,11,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,1,4,20.0,4,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,2,3,25.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,3,5,125.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,4,1,5.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,5,1,5.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,6,1,5.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,7,5,35.0,4,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,8,9,45.0,9,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,9,17,165.0,12,6,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,10,6,30.0,6,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,11,4,20.0,4,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,12,2,10.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,13,4,30.0,3,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,14,10,60.0,8,5,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,15,12,140.0,7,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,16,10,70.0,7,6,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,17,17,145.0,9,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,18,13,95.0,10,5,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,19,10,90.0,6,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,20,23,195.0,15,6,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,21,32,210.0,24,6,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,22,25,165.0,21,5,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,F_B,SANS ALCOOL,23,27,185.0,16,9,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,N_F_B,COSMETIQUE,1,1,12.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,N_F_B,COSMETIQUE,2,1,12.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,N_F_B,COSMETIQUE,10,1,13.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,N_F_B,COSMETIQUE,16,1,14.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,4,N_F_B,COSMETIQUE,23,1,12.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,ALCOOL,0,6,99.0,6,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,ALCOOL,1,3,40.0,3,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,ALCOOL,2,2,10.0,2,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,ALCOOL,3,1,45.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,ALCOOL,9,1,7.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,ALCOOL,10,1,25.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,ALCOOL,11,1,5.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,ALCOOL,14,3,42.0,3,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,ALCOOL,16,1,30.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,ALCOOL,17,1,5.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,ALCOOL,18,1,30.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,ALCOOL,19,2,60.0,2,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,ALCOOL,20,3,45.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,ALCOOL,21,9,133.0,5,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,ALCOOL,22,11,250.0,6,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,ALCOOL,23,9,190.0,8,5,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SALEE,0,3,15.0,3,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SALEE,1,2,8.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SALEE,2,1,3.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SALEE,4,4,24.0,2,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SALEE,14,1,5.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SALEE,16,1,3.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SALEE,17,1,3.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SALEE,18,4,18.0,4,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SALEE,21,1,5.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SALEE,22,2,6.0,2,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SALEE,23,7,27.0,7,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SUCREE,0,13,38.0,9,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SUCREE,1,4,14.0,3,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SUCREE,2,1,3.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SUCREE,4,3,9.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SUCREE,7,1,2.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SUCREE,13,3,18.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SUCREE,14,4,12.0,3,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SUCREE,15,6,18.0,4,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SUCREE,17,7,15.0,7,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SUCREE,18,2,4.0,2,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SUCREE,19,7,24.0,4,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SUCREE,20,3,8.0,3,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SUCREE,21,5,12.0,5,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SUCREE,22,7,22.0,4,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,FOOD SUCREE,23,15,39.0,13,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,0,18,190.0,10,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,1,12,210.0,5,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,2,10,120.0,6,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,3,1,5.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,4,2,10.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,6,2,20.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,7,5,35.0,4,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,8,6,40.0,4,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,9,2,10.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,10,1,5.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,11,3,15.0,3,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,13,1,5.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,14,4,20.0,4,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,15,7,35.0,7,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,16,11,105.0,6,6,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,17,18,140.0,13,6,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,18,16,150.0,9,7,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,19,7,45.0,6,5,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,20,1,5.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,21,15,125.0,10,5,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,22,17,125.0,11,4,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,F_B,SANS ALCOOL,23,27,265.0,18,8,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,N_F_B,COSMETIQUE,7,2,24.0,2,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,5,N_F_B,COSMETIQUE,17,1,12.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,6,F_B,ALCOOL,0,2,28.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,6,F_B,ALCOOL,1,8,260.0,5,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,6,F_B,ALCOOL,2,3,45.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,6,F_B,ALCOOL,3,2,120.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,6,F_B,ALCOOL,4,3,45.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,6,F_B,ALCOOL,6,1,7.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,6,F_B,ALCOOL,7,1,7.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,6,F_B,ALCOOL,14,1,7.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,6,F_B,ALCOOL,15,2,32.0,2,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,6,F_B,ALCOOL,18,1,30.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,6,F_B,ALCOOL,20,1,45.0,1,1,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,6,F_B,ALCOOL,21,3,23.0,3,2,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,6,F_B,ALCOOL,22,5,62.0,5,3,H0373
Mercure Paris Montmartre Sacré-Cœur,2025,6,F_B,ALCOOL,23,4,30.0,4,2,H0373
