HOTEL_NAME,HOTEL_CITY,HOTEL_LAT,HOTEL_LON,RAYON_KM,OSM_TYPE,OSM_ID,NAME,SHOP_TYPE,BRAND,ADDRESS_STREET,ADDRESS_POSTCODE,ADDRESS_CITY,LAT,LON,DIST_KM
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,12964197955,Mama Supermarché,convenience,,,,,48.8706312,2.3529777,2.3342274208905183
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,12964345802,Copains Rue Royale,bakery,,Rue Royale,75008,,48.8675021,2.3223862,2.050535694803181
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,12973614103,Netharsan Mini Market,convenience,,Rue d'Alexandrie,,,48.8680553,2.3511773,2.457082859451721
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,12973619467,,gift,,,,,48.8665501,2.3119385,2.4646181953754187
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,12973619473,,gift,,,,,48.8658461,2.3118822,2.5331385664221884
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,12973619475,,gift,,,,,48.8661813,2.311386,2.520949790723183
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,12994514269,Cavavin,alcohol,Cavavin,,,,48.8758083,2.3430055,1.4130163787407626
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,12995065969,Rose bakery,bakery,,,,,48.8782844,2.34018,1.0706388167313334
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13005829460,Afro Bangla Alimentation,convenience,,,,,48.8973862,2.3379591,1.4690347236169183
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13011736861,BNT Bon marché,convenience,,Rue Riquet,75019,Paris,48.8894699,2.3705574,2.9984381583083173
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13031802763,Franprix,convenience,Franprix,,,,48.8724953,2.3273927,1.4304385526143835
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13037557769,Foudre,alcohol,,,,,48.8702843,2.3597319,2.734108866804582
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13049539167,KIKO Milano,cosmetics,KIKO Milano,,,,48.862308,2.3466727,2.8247059748757946
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13052073202,Canaan Exo,convenience,,Rue Doudeauville,,,48.8886951,2.3548832,1.8555197301111737
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13063374860,Le Saint Martin,tobacco,,,,,48.8693613,2.3570899,2.650666211174187
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13074199901,Biocoop,convenience,Biocoop,Rue Pierre Demours,75017,,48.8797414,2.291649,2.874149145590274
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13077909270,F L’Épicerie,convenience,,,,,48.8696314,2.3560913,2.576322044977826
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13081256798,Glowstation,cosmetics,,,,,48.8615404,2.3473285,2.9224023522095397
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13094307266,Supermarket L20,convenience,,,,,48.8792765,2.3541281,1.8810124255031269
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13097816002,Bleu Libellule,cosmetics,,,,,48.861538,2.3477154,2.934984655002544
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13098975574,Assila Market,convenience,,,,,48.8855729,2.3660288,2.6305685716490235
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13098988260,,convenience,,,,,48.8849583,2.3654178,2.5858379679139887
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13098994516,,convenience,,,,,48.8850308,2.3654903,2.591051952904969
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13098998433,,convenience,,,,,48.88528,2.3657242,2.6080474854573956
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13130742199,G20,supermarket,G20,,,,48.8772251,2.3546873,2.00960391714244
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13157620147,Sitis Market,convenience,,,,,48.9000565,2.3140644,2.0201737120755983
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13161944107,Confidences,cosmetics,,,,,48.8712768,2.3551285,2.4026143637832726
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13161944108,G. Prestige,cosmetics,,,,,48.871228,2.3550813,2.4034959259747386
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13161944109,Tendance Cosmétiques,cosmetics,,,,,48.8713455,2.3551355,2.398075446384898
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13161944111,MAC Cosmetics,cosmetics,MAC Cosmetics,,,,48.8713766,2.3551494,2.3966267563431805
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13162273405,Supermarché de la Madone,supermarket,,,,,48.8923579,2.3610571,2.4008519799644326
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13181504598,PrimaPrix,convenience,,Rue Le Peletier,75009,Paris,48.8752472,2.3397579,1.3183303438255902
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13184777501,G20,supermarket,,,,,48.9031827,2.3476761,2.374875221188228
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13185606123,Kanzou Cosmétiques,cosmetics,,,,,48.8913486,2.3513657,1.6997104680756951
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13185720001,Maison Aya,bakery,,Avenue Michelet,93400,,48.9074495,2.3444376,2.6840885797948015
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13197655574,Fashion Cosmétiques,cosmetics,,,,,48.8699419,2.3543476,2.459561092082669
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13197655575,,cosmetics,,,,,48.8690121,2.3547578,2.5533137010254428
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13197694417,Cox’s Supermarket,convenience,,,,,48.873803,2.3570405,2.347615195032219
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13197694418,Elegance Beauty,cosmetics,,,,,48.8731868,2.3561865,2.3340390258435733
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13197694419,Ashanty,cosmetics,,,,,48.8726268,2.356364,2.380828201155965
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13197785640,SKVP superette,convenience,,,,,48.8920327,2.3221238,0.9522729847852894
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13239329698,,convenience,,,,,48.8865395,2.3695307,2.8899481133134204
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13239359198,Coccinelle,convenience,,,,,48.886651,2.3694933,2.8878608792689398
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13240418407,Ela Beauty,cosmetics,,,,,48.8714389,2.3567982,2.4858745340584147
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13249545401,Copains Opéra,bakery,,Avenue de l'Opéra,75001,,48.865148,2.3343899,2.2564832428802504
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13272007044,La Boutique aux 2 Balais,gift,,,,,48.8812817,2.317596,1.0117870695679234
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13315023846,Franprix,convenience,Franprix,Rue des Poissonniers,75018,Paris,48.8998141,2.3525982,2.3113597438841844
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13316208636,Zéro Gaspi Alimentaire,supermarket,,Avenue de la Porte de Clignancourt,75018,Paris,48.898379,2.3438681,1.7760385075242793
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13340259860,Plume et Bille,gift,,,,,48.8731404,2.3243083,1.4095055022154832
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13340745319,Franprix,supermarket,,,,,48.8753608,2.3126229,1.6827681513556445
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13371329154,De Marseille et d’Ailleurs,cosmetics,,Passage du Grand-Cerf,,,48.8647223,2.3496134,2.6927415072992247
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13371847449,Tabac du 4 Septembre,tobacco,,,,,48.8693046,2.337337,1.8501992169830355
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13395436780,Mini Marché Champerret,convenience,,,,,48.8853925,2.2923085,2.7600400101860156
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13408687801,BASE boulangerie La Fayette,bakery,,,,,48.8815672,2.3661419,2.6700970764720364
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13417493018,Firn,cosmetics,,Rue Montorgueil,,,48.8652096,2.3468181,2.542345286532567
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13437661948,Marché D8D,convenience,,Boulevard de Bonne Nouvelle,,,48.8699821,2.3523591,2.3534513783980002
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13446828901,Normal,supermarket,,,,,48.8931234,2.2973663,2.545680010889859
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13463705065,Boulangerie de la place,bakery,,,,,48.9020481,2.3262437,1.8896568180707445
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13469167811,Miyam,convenience,,,,,48.9073955,2.3320776,2.468032601741794
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13504411955,Chez Tito,convenience,,,,,48.8953546,2.3629372,2.6541095944276085
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13514698958,Punjab Alimentation Générale,convenience,,,,,48.873361,2.3549092,2.2467598861674483
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13517975446,Franprix,convenience,Franprix,Boulevard Ney,75018,Paris,48.8976423,2.3397768,1.5514615718972296
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13517975447,La Belle Époque,bakery,,Boulevard Ney,75018,Paris,48.8980468,2.3387367,1.5591040472162767
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13527445936,Ho'skfe,tobacco,,,,,48.8948028,2.3527603,1.9713660222128282
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13529538739,Boisseau alimentation,convenience,,Rue Georges Boisseau,92110,Clichy,48.9039331,2.3168397,2.2921573709564416
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13531576301,Les affaires du Gwai (du grain à moudre) (Zone mixte),bakery,,Rue Damrémont,,,48.8928008,2.3356447,0.9347975265086077
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13540524047,La Pieuvre,tobacco,,,,,48.8680615,2.3523155,2.509720809924314
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13540731064,,convenience,,,,,48.8736765,2.3564425,2.3187509856067714
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13540731065,Prestige Beauté,cosmetics,,,,,48.8721629,2.3556035,2.367452710428632
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13540731066,,cosmetics,,,,,48.872717,2.3559097,2.3481007470531368
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13599838049,Arena Supermarché,convenience,,,,,48.8962206,2.3587848,2.42952930613804
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13608127554,G20,supermarket,G20,,,,48.8921733,2.3456314,1.375241621146236
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13626426099,Haussmann À Paris,gift,,,,,48.8729531,2.3342371,1.4000232688931025
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13677141315,Maison Nicolas,alcohol,,,,,48.9117054,2.3306375,2.9431480595284483
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13689127159,alimentation générale,convenience,,,,,48.8932078,2.3359335,0.9847305305506635
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13720474403,Panisse,bakery,,,,,48.8814629,2.3020918,2.087414244589845
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13725398044,La Boulangerie Di Louvre,bakery,,,,,48.8611578,2.3354569,2.706778964124308
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13727671885,,gift,,,,,48.8738038,2.2975661,2.6947410494883006
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,node,13727880830,Aux Merreilleux,bakery,,,,,48.8802539,2.3544692,1.8692932628076169
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,48920136,,kiosk,,,,,48.8716014,2.3418043,1.7429921893883493
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,48964396,Le diplomate,tobacco,,,,,48.8949908,2.3434288,1.4600036404966716
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,53823596,,kiosk,,,,Paris,48.8625272,2.3361767,2.564897545884828
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,53823597,,kiosk,,,75001,Paris,48.8628049,2.3363841,2.5372213663737577
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,54036466,KiWi,kiosk,,,,Paris,48.8637096,2.3490246,2.7669585734921203
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,54046088,Banque de France,kiosk,,,,,48.8646866,2.3402865,2.4047789526682064
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,54053058,,kiosk,,,,Paris,48.8631227,2.3359461,2.496758435840168
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,54117424,,kiosk,,,,,48.8648347,2.3323598,2.275193806151075
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,54186301,Kiosque Culture,kiosk,,,,,48.8704791,2.3241523,1.6971358155158796
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,54572741,,kiosk,,,,,48.8715377,2.3380095,1.6308616675718397
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,54730715,Kiosque de Paris,kiosk,,,,,48.8704618,2.3317505,1.647907636419885
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,54730821,,kiosk,,,,,48.8702181,2.3303385,1.670465125396014
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,54963941,,kiosk,,,,,48.8691867,2.3544757,2.524995293076242
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,55026005,,kiosk,,,,,48.8693382,2.3537533,2.475850305989938
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,63200340,,kiosk,,,,,48.8708287,2.3612988,2.7907184573899584
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,63201681,,kiosk,,,,,48.8703007,2.3502564,2.223015308987796
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,63202861,,kiosk,,,,,48.875884,2.3582684,2.3105338122958683
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,63203000,Le Kiosque de Paris,kiosk,,,,,48.8693534,2.3545695,2.516804852392077
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,63233235,,kiosk,,,,,48.8828221,2.3707116,2.98491811352183
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,65089495,,kiosk,,,,,48.8610632,2.3205614,2.776538476037633
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,67356254,,kiosk,,,,,48.8709977,2.3160588,1.8856321326102965
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,67557311,,kiosk,,,,,48.8744447,2.3199534,1.4094589394267512
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,68658497,,kiosk,,,,,48.8749569,2.3194009,1.3836205004660462
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,68706189,Le kiosque de Paris,kiosk,,,,,48.875165,2.3160659,1.5170732043569
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,68986681,Le Kiosque de Paris,kiosk,,,,,48.8793179,2.3033348,2.06185833277479
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,68995787,,kiosk,,,,,48.8763914,2.3015121,2.307500631423823
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,69103161,Monoprix,supermarket,Monoprix,,,,48.8709988,2.3069747,2.314398620569546
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,69220168,Monop',convenience,Monop',Rue du Faubourg Montmartre,75009,,48.8728273,2.3433945,1.6901132021202496
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,69220283,Le Kiosque de Paris,kiosk,,,,,48.8708448,2.3328117,1.6132923005975175
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,69220601,,kiosk,,,,,48.871355,2.335803,1.6001094670251312
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,69226459,,kiosk,,,,,48.8763274,2.3311398,0.9941810893761818
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,69417178,Le Kiosque de Paris,kiosk,,,,,48.8760561,2.3399184,1.2501947884894025
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,69418186,,kiosk,,,,,48.8828096,2.3440405,1.0576945480625968
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,74470137,La Vie Claire,supermarket,La Vie Claire,,,,48.8999677,2.3056674,2.4209213952165873
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,74471994,Centre Commercial E.Leclerc,supermarket,Centre Commercial E.Leclerc,,,,48.9044878,2.3199865,2.2633187754655353
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,74474400,Boulangerie Patisserie,bakery,,,,,48.9000657,2.3059496,2.41319756136943
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,75747993,Boulangerie Rouget,bakery,,,,,48.8907446,2.3264047,0.6677717190530031
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,75750832,Carrefour City,convenience,Carrefour City,Avenue de Saint-Ouen,75017,Paris,48.8918336,2.3267425,0.7721706467242647
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,77441368,Le Kiosque de Paris,kiosk,,,,,48.8749026,2.2956541,2.7657913383802457
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,77441400,,kiosk,,,,,48.8740629,2.2967701,2.732971630839442
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,77780438,Franprix,convenience,Franprix,,,,48.8886356,2.3346957,0.5076310054831608
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,77806773,Le Kiosque de Paris,kiosk,,,,,48.8822956,2.3379761,0.6652899506887987
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,79098930,Super U,supermarket,Super U,,,,48.893704,2.3485432,1.647076417327368
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,84317575,,kiosk,,,,,48.8795051,2.2912427,2.9088390746843373
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,84320345,Monoprix,supermarket,Monoprix,,,,48.8838545,2.2978583,2.3592662624606557
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,104212749,Eric Kayser,bakery,Eric Kayser,Jardins des Tuileries,75001,,48.8619513,2.3325055,2.595755284403913
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,107368405,Le Kiosque de Paris,kiosk,,,,,48.8825028,2.336854,0.5828787681457726
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,133755194,,kiosk,,,,,48.884742,2.2981532,2.3333053030460915
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,145620318,,kiosk,,,,Paris,48.8699372,2.3519361,2.335754416174727
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,171300355,Sephora,cosmetics,Sephora,,,,48.8726995,2.3335865,1.418125079713975
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,280670901,L'Univers de Léo,gift,,,,,48.8767509,2.360002,2.3846082683980456
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,280670902,Pierre Hermé,bakery,,,,,48.8765755,2.3600829,2.3978152086130518
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,280670921,Monop'Daily,convenience,monop'daily,,,,48.8770908,2.3598761,2.3613905283642054
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,280670927,Le pain quotidien,bakery,,,,,48.8772468,2.3592216,2.3105363248946786
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,318987127,Bread and co,bakery,,,,,48.8764582,2.3249712,1.044850994478428
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,333276713,Paul,bakery,Paul,,,Paris,48.8762965,2.3239215,1.0909257200822196
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,333276715,Monoprix,supermarket,Monoprix,,,,48.8759652,2.3239973,1.12241011350223
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,333285225,Millie's Cookies,bakery,Millie's Cookies,,,,48.8764789,2.3260348,1.0175666098866833
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,333395318,Paul,bakery,Paul,,,,48.8763492,2.3254799,1.0436738571941997
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,333415668,Dalloyau,bakery,,,,,48.8760951,2.3254247,1.0717443128951962
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,333427545,KIKO Milano,cosmetics,KIKO Milano,,,,48.8763081,2.3251658,1.055561150438419
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,333427923,Ladurée,bakery,,,,,48.8762914,2.3253333,1.0532295460844616
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,333433785,L'Occitane,cosmetics,L'Occitane,,,,48.8764342,2.3262234,1.018445559374114
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,333437212,Rituals,cosmetics,Rituals,,,,48.8761893,2.3259145,1.0509375649987196
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,333441270,Paul,bakery,Paul,,,,48.8760593,2.3247253,1.0927029445625314
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,333443268,Lush,cosmetics,Lush,,,,48.8760791,2.3251415,1.0801440179384054
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,333443271,Pylones,gift,,,,,48.8761076,2.3253862,1.0713195825838089
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,333443272,Yves Rocher,cosmetics,Yves Rocher,,,,48.876091,2.3252524,1.076222490402236
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,333491861,Carrefour City,convenience,Carrefour City,,,,48.8763878,2.3264821,1.018389748578734
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,333491862,Kiehl's,cosmetics,Kiehl's,,,,48.8763063,2.3251641,1.0557915808196323
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,333491863,Nyx,cosmetics,Nyx,,,,48.8763845,2.3256974,1.0349491649354485
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,333491864,Sephora,cosmetics,Sephora,,,,48.876093,2.3241089,1.1061335382547626
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,333491873,Pierre Hermé,confectionery,,,,,48.8761459,2.3247965,1.0818505702732963
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,338482122,Librairie Boutique,gift,,,,,48.8665518,2.3146074,2.3652588919134145
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,346655265,Atelier du Chocolat,confectionery,,,,,48.8751714,2.3269705,1.1420561508573555
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,346655269,The Body Shop,cosmetics,The Body Shop,,,,48.8751281,2.3278251,1.1361366301314249
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,346655282,L'Occitane,cosmetics,L'Occitane,,,,48.8751139,2.3279514,1.1364120542314822
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,346655284,Maison Pradier,bakery,,Rue Saint-Lazare,75009,Paris,48.8755096,2.3274736,1.098297348889646
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,346655289,Sephora,cosmetics,Sephora,Passage du Havre,,Paris 9eme Arrondissement,48.875224,2.3283195,1.1209169746730185
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,346655293,Yves Rocher,cosmetics,Yves Rocher,Ctre Cial Passage Du Havre - 107 Rue St Lazare,75009,Paris,48.8753734,2.3272941,1.1155208594483637
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,347756477,La Boutique du Coiffeur,cosmetics,,,,,48.8751238,2.3275377,1.1398152399780241
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,3,way,347756482,KIKO Milano,cosmetics,KIKO Milano,,,,48.875237,2.3279382,1.1229841629724346
