nom_hotel,annee,mois,categorie,sous_categorie,is_weekend,nombre_ventes,montant_ventes,nombre_paniers,nombre_produits
Novotel Megève Mont-Blanc,2025,2,F_B,SANS ALCOOL,0,55.0,141.0,30.0,8.0
Novotel Megève Mont-Blanc,2025,2,F_B,SANS ALCOOL,1,25.0,63.0,15.0,6.0
Novotel Megève Mont-Blanc,2025,2,N_F_B,#REF!,0,3.0,33.0,3.0,1.0
Novotel Megève Mont-Blanc,2025,2,N_F_B,ACCESSOIRES,0,13.0,298.0,10.0,3.0
Novotel Megève Mont-Blanc,2025,2,N_F_B,ACCESSOIRES,1,6.0,74.0,6.0,2.0
Novotel Megève Mont-Blanc,2025,2,N_F_B,COSMETIQUE,0,5.0,41.9,5.0,2.0
Novotel Megève Mont-Blanc,2025,2,N_F_B,COSMETIQUE,1,1.0,10.0,1.0,1.0
Novotel Megève Mont-Blanc,2025,2,N_F_B,JEUX / ENFANTS,0,21.0,216.1,18.0,14.0
Novotel Megève Mont-Blanc,2025,2,N_F_B,JEUX / ENFANTS,1,14.0,133.15,7.0,9.0
Novotel Megève Mont-Blanc,2025,2,N_F_B,PAP,0,9.0,285.0,9.0,1.0
Novotel Megève Mont-Blanc,2025,2,N_F_B,PAP,1,2.0,55.0,2.0,0.0
Novotel Megève Mont-Blanc,2025,2,N_F_B,SOS,0,36.0,461.5,22.0,4.0
Novotel Megève Mont-Blanc,2025,2,N_F_B,SOS,1,6.0,84.0,5.0,2.0
Novotel Megève Mont-Blanc,2025,2,N_F_B,SOUVENIRS,0,5.0,2.5,3.0,1.0
Novotel Megève Mont-Blanc,2025,2,N_F_B,SOUVENIRS,1,10.0,5.0,3.0,1.0
Novotel Megève Mont-Blanc,2025,3,F_B,FOOD SALEE,0,8.0,30.0,5.0,4.0
Novotel Megève Mont-Blanc,2025,3,F_B,FOOD SALEE,1,10.0,30.0,6.0,4.0
Novotel Megève Mont-Blanc,2025,3,F_B,FOOD SUCREE,0,32.0,100.5,22.0,11.0
Novotel Megève Mont-Blanc,2025,3,F_B,FOOD SUCREE,1,35.0,121.0,20.0,13.0
Novotel Megève Mont-Blanc,2025,3,F_B,SANS ALCOOL,0,16.0,42.0,8.0,7.0
Novotel Megève Mont-Blanc,2025,3,F_B,SANS ALCOOL,1,20.0,52.5,14.0,7.0
Novotel Megève Mont-Blanc,2025,3,N_F_B,#REF!,0,4.0,42.0,3.0,1.0
Novotel Megève Mont-Blanc,2025,3,N_F_B,#REF!,1,2.0,18.0,2.0,1.0
Novotel Megève Mont-Blanc,2025,3,N_F_B,ACCESSOIRES,0,4.0,51.0,3.0,1.0
Novotel Megève Mont-Blanc,2025,3,N_F_B,ACCESSOIRES,1,3.0,103.0,3.0,2.0
Novotel Megève Mont-Blanc,2025,3,N_F_B,COSMETIQUE,0,2.0,19.0,2.0,2.0
Novotel Megève Mont-Blanc,2025,3,N_F_B,JEUX / ENFANTS,0,15.0,133.6,9.0,9.0
Novotel Megève Mont-Blanc,2025,3,N_F_B,JEUX / ENFANTS,1,17.0,160.15,14.0,8.0
Novotel Megève Mont-Blanc,2025,3,N_F_B,PAP,0,2.0,80.0,2.0,1.0
Novotel Megève Mont-Blanc,2025,3,N_F_B,PAP,1,10.0,295.0,8.0,2.0
Novotel Megève Mont-Blanc,2025,3,N_F_B,SOS,0,5.0,49.0,5.0,4.0
Novotel Megève Mont-Blanc,2025,3,N_F_B,SOS,1,6.0,40.0,5.0,2.0
Novotel Megève Mont-Blanc,2025,3,N_F_B,SOUVENIRS,0,4.0,2.0,3.0,1.0
Novotel Megève Mont-Blanc,2025,3,N_F_B,SOUVENIRS,1,6.0,3.0,2.0,1.0
Novotel Megève Mont-Blanc,2025,4,F_B,FOOD SALEE,0,5.0,21.0,4.0,3.0
Novotel Megève Mont-Blanc,2025,4,F_B,FOOD SALEE,1,1.0,3.0,1.0,1.0
Novotel Megève Mont-Blanc,2025,4,F_B,FOOD SUCREE,0,18.0,55.0,11.0,9.0
Novotel Megève Mont-Blanc,2025,4,F_B,FOOD SUCREE,1,13.0,67.5,7.0,7.0
Novotel Megève Mont-Blanc,2025,4,F_B,SANS ALCOOL,0,13.0,33.5,9.0,3.0
Novotel Megève Mont-Blanc,2025,4,F_B,SANS ALCOOL,1,4.0,10.0,3.0,1.0
Novotel Megève Mont-Blanc,2025,4,N_F_B,#REF!,0,2.0,24.0,2.0,1.0
Novotel Megève Mont-Blanc,2025,4,N_F_B,#REF!,1,1.0,9.0,1.0,1.0
Novotel Megève Mont-Blanc,2025,4,N_F_B,ACCESSOIRES,0,7.0,197.0,6.0,3.0
Novotel Megève Mont-Blanc,2025,4,N_F_B,ACCESSOIRES,1,2.0,32.0,1.0,0.0
Novotel Megève Mont-Blanc,2025,4,N_F_B,COSMETIQUE,0,3.0,16.0,2.0,2.0
Novotel Megève Mont-Blanc,2025,4,N_F_B,COSMETIQUE,1,1.0,15.0,1.0,1.0
Novotel Megève Mont-Blanc,2025,4,N_F_B,JEUX / ENFANTS,0,13.0,117.15,11.0,8.0
Novotel Megève Mont-Blanc,2025,4,N_F_B,PAP,0,4.0,105.0,3.0,1.0
Novotel Megève Mont-Blanc,2025,4,N_F_B,SOS,0,3.0,21.0,2.0,3.0
Novotel Megève Mont-Blanc,2025,4,N_F_B,SOS,1,1.0,12.0,1.0,1.0
Novotel Megève Mont-Blanc,2025,5,F_B,FOOD SALEE,0,8.0,24.0,5.0,3.0
Novotel Megève Mont-Blanc,2025,5,F_B,FOOD SALEE,1,3.0,24.0,2.0,2.0
Novotel Megève Mont-Blanc,2025,5,F_B,FOOD SUCREE,0,10.0,42.9,6.0,8.0
Novotel Megève Mont-Blanc,2025,5,F_B,FOOD SUCREE,1,5.0,15.0,4.0,4.0
Novotel Megève Mont-Blanc,2025,5,F_B,SANS ALCOOL,0,3.0,7.5,3.0,1.0
Novotel Megève Mont-Blanc,2025,5,F_B,SANS ALCOOL,1,7.0,18.5,7.0,3.0
Novotel Megève Mont-Blanc,2025,5,N_F_B,#REF!,0,4.0,60.0,4.0,1.0
Novotel Megève Mont-Blanc,2025,5,N_F_B,ACCESSOIRES,0,3.0,32.0,2.0,1.0
Novotel Megève Mont-Blanc,2025,5,N_F_B,ACCESSOIRES,1,1.0,18.0,1.0,1.0
Novotel Megève Mont-Blanc,2025,5,N_F_B,COSMETIQUE,0,1.0,20.9,1.0,0.0
Novotel Megève Mont-Blanc,2025,5,N_F_B,COSMETIQUE,1,2.0,75.0,2.0,2.0
Novotel Megève Mont-Blanc,2025,5,N_F_B,JEUX / ENFANTS,0,7.0,72.65,5.0,5.0
Novotel Megève Mont-Blanc,2025,5,N_F_B,JEUX / ENFANTS,1,3.0,36.75,3.0,2.0
Novotel Megève Mont-Blanc,2025,5,N_F_B,PAP,0,3.0,75.0,3.0,0.0
Novotel Megève Mont-Blanc,2025,5,N_F_B,PAP,1,2.0,70.0,1.0,0.0
Novotel Megève Mont-Blanc,2025,5,N_F_B,SOS,0,1.0,4.0,1.0,1.0
Novotel Megève Mont-Blanc,2025,6,F_B,FOOD SALEE,0,11.0,33.0,7.0,3.0
Novotel Megève Mont-Blanc,2025,6,F_B,FOOD SALEE,1,5.0,15.0,3.0,4.0
Novotel Megève Mont-Blanc,2025,6,F_B,FOOD SUCREE,0,32.0,152.5,13.0,11.0
Novotel Megève Mont-Blanc,2025,6,F_B,FOOD SUCREE,1,13.0,43.5,9.0,8.0
Novotel Megève Mont-Blanc,2025,6,F_B,SANS ALCOOL,0,13.0,32.5,7.0,3.0
Novotel Megève Mont-Blanc,2025,6,F_B,SANS ALCOOL,1,2.0,5.0,2.0,2.0
Novotel Megève Mont-Blanc,2025,6,N_F_B,#REF!,0,8.0,79.5,6.0,4.0
Novotel Megève Mont-Blanc,2025,6,N_F_B,#REF!,1,7.0,117.0,7.0,4.0
Novotel Megève Mont-Blanc,2025,6,N_F_B,ACCESSOIRES,0,4.0,142.0,4.0,4.0
Novotel Megève Mont-Blanc,2025,6,N_F_B,ACCESSOIRES,1,5.0,204.0,4.0,4.0
Novotel Megève Mont-Blanc,2025,6,N_F_B,COSMETIQUE,0,5.0,36.0,3.0,3.0
Novotel Megève Mont-Blanc,2025,6,N_F_B,COSMETIQUE,1,2.0,68.0,2.0,2.0
Novotel Megève Mont-Blanc,2025,6,N_F_B,JEUX / ENFANTS,0,8.0,63.3,6.0,6.0
Novotel Megève Mont-Blanc,2025,6,N_F_B,JEUX / ENFANTS,1,7.0,67.75,6.0,6.0
Novotel Megève Mont-Blanc,2025,6,N_F_B,PAP,0,1.0,35.0,1.0,0.0
Novotel Megève Mont-Blanc,2025,6,N_F_B,PAP,1,1.0,20.0,1.0,0.0
Novotel Megève Mont-Blanc,2025,6,N_F_B,SOS,0,6.0,51.0,5.0,2.0
Novotel Megève Mont-Blanc,2025,6,N_F_B,SOS,1,1.0,12.0,1.0,1.0
Novotel Megève Mont-Blanc,2025,6,N_F_B,SOUVENIRS,0,13.0,6.5,3.0,1.0
Novotel Megève Mont-Blanc,2025,7,F_B,ALCOOL,0,1.0,8.0,1.0,1.0
Novotel Megève Mont-Blanc,2025,7,F_B,FOOD SALEE,0,33.0,95.0,22.0,5.0
Novotel Megève Mont-Blanc,2025,7,F_B,FOOD SALEE,1,13.0,33.5,6.0,2.0
Novotel Megève Mont-Blanc,2025,7,F_B,FOOD SUCREE,0,59.0,215.5,38.0,13.0
Novotel Megève Mont-Blanc,2025,7,F_B,FOOD SUCREE,1,36.0,143.5,21.0,14.0
Novotel Megève Mont-Blanc,2025,7,F_B,SANS ALCOOL,0,26.0,65.0,19.0,4.0
Novotel Megève Mont-Blanc,2025,7,F_B,SANS ALCOOL,1,13.0,32.5,7.0,5.0
Novotel Megève Mont-Blanc,2025,7,N_F_B,#REF!,0,17.0,234.0,14.0,8.0
Novotel Megève Mont-Blanc,2025,7,N_F_B,#REF!,1,8.0,120.5,8.0,5.0
Novotel Megève Mont-Blanc,2025,7,N_F_B,ACCESSOIRES,0,5.0,172.0,5.0,2.0
Novotel Megève Mont-Blanc,2025,7,N_F_B,ACCESSOIRES,1,2.0,18.0,2.0,1.0
Novotel Megève Mont-Blanc,2025,7,N_F_B,COSMETIQUE,0,8.0,100.0,5.0,3.0
Novotel Megève Mont-Blanc,2025,7,N_F_B,COSMETIQUE,1,1.0,9.0,1.0,1.0
Novotel Megève Mont-Blanc,2025,7,N_F_B,JEUX / ENFANTS,0,18.0,155.95,10.0,10.0
Novotel Megève Mont-Blanc,2025,7,N_F_B,JEUX / ENFANTS,1,6.0,59.75,4.0,4.0
Novotel Megève Mont-Blanc,2025,7,N_F_B,PAP,0,4.0,140.0,3.0,0.0
Novotel Megève Mont-Blanc,2025,7,N_F_B,PAP,1,2.0,70.0,2.0,0.0
Novotel Megève Mont-Blanc,2025,7,N_F_B,SOS,0,12.0,131.0,11.0,3.0
Novotel Megève Mont-Blanc,2025,7,N_F_B,SOS,1,4.0,32.0,3.0,2.0
Novotel Megève Mont-Blanc,2025,8,F_B,FOOD SALEE,0,17.0,55.0,11.0,5.0
Novotel Megève Mont-Blanc,2025,8,F_B,FOOD SALEE,1,19.0,55.0,12.0,4.0
Novotel Megève Mont-Blanc,2025,8,F_B,FOOD SUCREE,0,65.0,240.5,31.0,13.0
Novotel Megève Mont-Blanc,2025,8,F_B,FOOD SUCREE,1,28.0,103.0,18.0,11.0
Novotel Megève Mont-Blanc,2025,8,F_B,SANS ALCOOL,0,39.0,97.5,27.0,5.0
Novotel Megève Mont-Blanc,2025,8,F_B,SANS ALCOOL,1,29.0,72.5,17.0,5.0
Novotel Megève Mont-Blanc,2025,8,N_F_B,#REF!,0,40.0,612.95,36.0,17.0
Novotel Megève Mont-Blanc,2025,8,N_F_B,#REF!,1,16.0,305.0,14.0,8.0
Novotel Megève Mont-Blanc,2025,8,N_F_B,ACCESSOIRES,0,6.0,79.0,4.0,1.0
Novotel Megève Mont-Blanc,2025,8,N_F_B,ACCESSOIRES,1,5.0,112.0,4.0,3.0
Novotel Megève Mont-Blanc,2025,8,N_F_B,COSMETIQUE,0,1.0,4.0,1.0,1.0
Novotel Megève Mont-Blanc,2025,8,N_F_B,JEUX / ENFANTS,0,26.0,255.3,17.0,11.0
Novotel Megève Mont-Blanc,2025,8,N_F_B,JEUX / ENFANTS,1,13.0,118.8,10.0,6.0
Novotel Megève Mont-Blanc,2025,8,N_F_B,PAP,0,8.0,250.0,7.0,0.0
Novotel Megève Mont-Blanc,2025,8,N_F_B,PAP,1,4.0,110.0,4.0,0.0
Novotel Megève Mont-Blanc,2025,8,N_F_B,SOS,0,22.0,248.0,19.0,4.0
Novotel Megève Mont-Blanc,2025,8,N_F_B,SOS,1,14.0,151.0,13.0,3.0
Novotel Megève Mont-Blanc,2025,8,N_F_B,SOUVENIRS,0,4.0,4.0,2.0,1.0
Novotel Megève Mont-Blanc,2025,9,F_B,FOOD SALEE,0,16.0,44.0,8.0,5.0
Novotel Megève Mont-Blanc,2025,9,F_B,FOOD SALEE,1,3.0,8.5,3.0,2.0
Novotel Megève Mont-Blanc,2025,9,F_B,FOOD SUCREE,0,19.0,67.0,15.0,5.0
Novotel Megève Mont-Blanc,2025,9,F_B,FOOD SUCREE,1,6.0,28.0,4.0,5.0
Novotel Megève Mont-Blanc,2025,9,F_B,SANS ALCOOL,0,34.0,85.0,15.0,5.0
Novotel Megève Mont-Blanc,2025,9,F_B,SANS ALCOOL,1,2.0,5.0,2.0,2.0
Novotel Megève Mont-Blanc,2025,9,N_F_B,#REF!,0,18.0,253.5,17.0,7.0
Novotel Megève Mont-Blanc,2025,9,N_F_B,#REF!,1,10.0,136.0,8.0,3.0
Novotel Megève Mont-Blanc,2025,9,N_F_B,ACCESSOIRES,0,3.0,37.0,3.0,1.0
Novotel Megève Mont-Blanc,2025,9,N_F_B,ACCESSOIRES,1,3.0,33.0,3.0,1.0
Novotel Megève Mont-Blanc,2025,9,N_F_B,COSMETIQUE,0,6.0,34.0,5.0,2.0
Novotel Megève Mont-Blanc,2025,9,N_F_B,JEUX / ENFANTS,0,6.0,33.0,5.0,2.0
Novotel Megève Mont-Blanc,2025,9,N_F_B,JEUX / ENFANTS,1,13.0,117.8,8.0,6.0
Novotel Megève Mont-Blanc,2025,9,N_F_B,PAP,0,2.0,70.0,2.0,0.0
Novotel Megève Mont-Blanc,2025,9,N_F_B,PAP,1,4.0,110.0,2.0,0.0
Novotel Megève Mont-Blanc,2025,9,N_F_B,SOS,0,15.0,155.0,14.0,2.0
Novotel Megève Mont-Blanc,2025,9,N_F_B,SOUVENIRS,0,1.0,1.0,1.0,1.0
Novotel Megève Mont-Blanc,2025,9,N_F_B,SOUVENIRS,1,3.0,3.0,2.0,1.0
Novotel Megève Mont-Blanc,2025,10,F_B,FOOD SALEE,0,8.0,37.5,4.0,4.0
Novotel Megève Mont-Blanc,2025,10,F_B,FOOD SUCREE,0,8.0,48.0,5.0,4.0
Novotel Megève Mont-Blanc,2025,10,F_B,FOOD SUCREE,1,2.0,10.5,2.0,2.0
Novotel Megève Mont-Blanc,2025,10,F_B,SANS ALCOOL,0,5.0,12.5,4.0,2.0
Novotel Megève Mont-Blanc,2025,10,F_B,SANS ALCOOL,1,5.0,12.5,4.0,3.0
Novotel Megève Mont-Blanc,2025,10,N_F_B,#REF!,0,3.0,23.95,3.0,2.0
Novotel Megève Mont-Blanc,2025,10,N_F_B,#REF!,1,2.0,48.0,2.0,2.0
Novotel Megève Mont-Blanc,2025,10,N_F_B,COSMETIQUE,0,4.0,46.5,3.0,4.0
Novotel Megève Mont-Blanc,2025,10,N_F_B,COSMETIQUE,1,6.0,73.0,2.0,2.0
Novotel Megève Mont-Blanc,2025,10,N_F_B,JEUX / ENFANTS,0,9.0,70.4,5.0,6.0
Novotel Megève Mont-Blanc,2025,10,N_F_B,JEUX / ENFANTS,1,2.0,25.8,1.0,2.0
Novotel Megève Mont-Blanc,2025,10,N_F_B,PAP,0,1.0,20.0,1.0,0.0
Novotel Megève Mont-Blanc,2025,10,N_F_B,SOS,0,2.0,8.0,1.0,1.0
Novotel Megève Mont-Blanc,2025,10,N_F_B,SOS,1,1.0,10.0,1.0,1.0
Novotel Megève Mont-Blanc,2025,10,N_F_B,SOUVENIRS,0,12.0,12.0,3.0,1.0
Novotel Megève Mont-Blanc,2025,11,F_B,FOOD SALEE,0,17.0,42.5,9.0,1.0
Novotel Megève Mont-Blanc,2025,11,F_B,FOOD SALEE,1,20.0,50.5,10.0,2.0
Novotel Megève Mont-Blanc,2025,11,F_B,FOOD SUCREE,0,2.0,15.0,2.0,2.0
Novotel Megève Mont-Blanc,2025,11,F_B,FOOD SUCREE,1,6.0,28.0,3.0,3.0
Novotel Megève Mont-Blanc,2025,11,F_B,SANS ALCOOL,0,14.0,35.0,10.0,1.0
Novotel Megève Mont-Blanc,2025,11,F_B,SANS ALCOOL,1,13.0,32.5,6.0,1.0
Novotel Megève Mont-Blanc,2025,11,NAN,nan,0,3.0,38.0,3.0,2.0
Novotel Megève Mont-Blanc,2025,11,NAN,nan,1,9.0,114.0,5.0,4.0
Novotel Megève Mont-Blanc,2025,11,N_F_B,#REF!,0,8.0,85.0,7.0,3.0
Novotel Megève Mont-Blanc,2025,11,N_F_B,#REF!,1,8.0,54.0,6.0,2.0
Novotel Megève Mont-Blanc,2025,11,N_F_B,ACCESSOIRES,0,5.0,99.0,3.0,1.0
Novotel Megève Mont-Blanc,2025,11,N_F_B,ACCESSOIRES,1,1.0,5.0,1.0,1.0
Novotel Megève Mont-Blanc,2025,11,N_F_B,COSMETIQUE,0,1.0,8.0,1.0,1.0
Novotel Megève Mont-Blanc,2025,11,N_F_B,COSMETIQUE,1,5.0,63.5,3.0,2.0
Novotel Megève Mont-Blanc,2025,11,N_F_B,JEUX / ENFANTS,0,6.0,46.5,4.0,4.0
Novotel Megève Mont-Blanc,2025,11,N_F_B,JEUX / ENFANTS,1,5.0,49.35,3.0,4.0
Novotel Megève Mont-Blanc,2025,11,N_F_B,PAP,0,3.0,90.0,3.0,0.0
Novotel Megève Mont-Blanc,2025,11,N_F_B,PAP,1,2.0,70.0,1.0,0.0
Novotel Megève Mont-Blanc,2025,11,N_F_B,SOS,0,16.0,164.0,15.0,3.0
Novotel Megève Mont-Blanc,2025,11,N_F_B,SOS,1,9.0,107.0,9.0,2.0
Novotel Megève Mont-Blanc,2025,11,N_F_B,SOUVENIRS,0,2.0,2.0,2.0,1.0
Novotel Megève Mont-Blanc,2025,11,N_F_B,SOUVENIRS,1,3.0,3.0,2.0,1.0
Novotel Megève Mont-Blanc,2025,12,F_B,FOOD SALEE,0,25.0,63.0,16.0,2.0
Novotel Megève Mont-Blanc,2025,12,F_B,FOOD SALEE,1,14.0,35.0,9.0,1.0
Novotel Megève Mont-Blanc,2025,12,F_B,FOOD SUCREE,0,82.0,250.5,52.0,6.0
Novotel Megève Mont-Blanc,2025,12,F_B,FOOD SUCREE,1,33.0,108.0,24.0,7.0
Novotel Megève Mont-Blanc,2025,12,F_B,SANS ALCOOL,0,52.0,130.0,29.0,4.0
Novotel Megève Mont-Blanc,2025,12,F_B,SANS ALCOOL,1,23.0,57.5,16.0,4.0
Novotel Megève Mont-Blanc,2025,12,F_B,SOUVENIRS,0,4.0,80.0,4.0,1.0
Novotel Megève Mont-Blanc,2025,12,F_B,SOUVENIRS,1,1.0,20.0,1.0,1.0
Novotel Megève Mont-Blanc,2025,12,NAN,nan,0,76.0,834.85,52.0,26.0
Novotel Megève Mont-Blanc,2025,12,NAN,nan,1,37.0,435.55,28.0,20.0
Novotel Megève Mont-Blanc,2025,12,N_F_B,#REF!,0,14.0,119.0,13.0,1.0
Novotel Megève Mont-Blanc,2025,12,N_F_B,#REF!,1,2.0,16.0,2.0,2.0
Novotel Megève Mont-Blanc,2025,12,N_F_B,ACCESSOIRES,0,5.0,178.0,5.0,4.0
Novotel Megève Mont-Blanc,2025,12,N_F_B,ACCESSOIRES,1,2.0,28.0,2.0,0.0
Novotel Megève Mont-Blanc,2025,12,N_F_B,COSMETIQUE,0,3.0,12.0,2.0,1.0
Novotel Megève Mont-Blanc,2025,12,N_F_B,COSMETIQUE,1,5.0,45.5,5.0,3.0
Novotel Megève Mont-Blanc,2025,12,N_F_B,JEUX / ENFANTS,0,8.0,74.45,6.0,5.0
Novotel Megève Mont-Blanc,2025,12,N_F_B,JEUX / ENFANTS,1,10.0,97.15,7.0,5.0
Novotel Megève Mont-Blanc,2025,12,N_F_B,PAP,0,9.0,255.0,7.0,0.0
Novotel Megève Mont-Blanc,2025,12,N_F_B,PAP,1,4.0,95.0,4.0,0.0
Novotel Megève Mont-Blanc,2025,12,N_F_B,SOS,0,26.0,294.0,22.0,2.0
Novotel Megève Mont-Blanc,2025,12,N_F_B,SOS,1,10.0,103.0,7.0,3.0
Novotel Megève Mont-Blanc,2025,12,N_F_B,SOUVENIRS,0,3.0,3.0,2.0,1.0
Novotel Paris Tour Eiffel,2024,5,N_F_B,SOS,0,1.0,3.0,1.0,0.0
Novotel Paris Tour Eiffel,2024,6,F_B,FOOD SALEE,0,42.0,310.0,34.0,0.0
Novotel Paris Tour Eiffel,2024,6,F_B,FOOD SUCREE,0,59.0,391.5,37.0,0.0
Novotel Paris Tour Eiffel,2024,6,F_B,SANS ALCOOL,0,185.0,2376.0,99.0,0.0
Novotel Paris Tour Eiffel,2024,6,N_F_B,SOS,0,49.0,605.0,38.0,0.0
Novotel Paris Tour Eiffel,2024,7,F_B,FOOD SALEE,0,55.0,502.0,41.0,0.0
Novotel Paris Tour Eiffel,2024,7,F_B,FOOD SUCREE,0,95.0,550.9,46.0,0.0
Novotel Paris Tour Eiffel,2024,7,F_B,FOOD SUCREE,1,2.0,5.8,2.0,0.0
Novotel Paris Tour Eiffel,2024,7,F_B,SANS ALCOOL,0,183.0,1347.27,90.0,0.0
Novotel Paris Tour Eiffel,2024,7,F_B,SANS ALCOOL,1,1.0,4.2,1.0,0.0
Novotel Paris Tour Eiffel,2024,7,N_F_B,SOS,0,45.0,397.0,39.0,0.0
Novotel Paris Tour Eiffel,2024,7,N_F_B,SOUVENIRS,0,1.0,18.5,1.0,0.0
Novotel Paris Tour Eiffel,2024,9,F_B,FOOD SALEE,0,7.0,49.7,5.0,0.0
Novotel Paris Tour Eiffel,2024,9,F_B,FOOD SALEE,1,47.0,264.9,34.0,0.0
Novotel Paris Tour Eiffel,2024,9,F_B,FOOD SUCREE,0,22.0,66.0,11.0,0.0
Novotel Paris Tour Eiffel,2024,9,F_B,FOOD SUCREE,1,65.0,203.4,37.0,0.0
Novotel Paris Tour Eiffel,2024,9,F_B,SANS ALCOOL,0,25.0,86.6,16.0,0.0
Novotel Paris Tour Eiffel,2024,9,F_B,SANS ALCOOL,1,113.0,408.9,53.0,0.0
Novotel Paris Tour Eiffel,2024,9,N_F_B,COSMETIQUE,1,1.0,8.0,1.0,0.0
Novotel Paris Tour Eiffel,2024,9,N_F_B,SOS,0,26.0,174.0,22.0,0.0
Novotel Paris Tour Eiffel,2024,9,N_F_B,SOS,1,59.0,457.0,45.0,0.0
Novotel Paris Tour Eiffel,2024,10,F_B,FOOD SALEE,0,311.0,1763.5,235.0,0.0
Novotel Paris Tour Eiffel,2024,10,F_B,FOOD SALEE,1,132.0,782.2,104.0,0.0
Novotel Paris Tour Eiffel,2024,10,F_B,FOOD SUCREE,0,458.0,1435.2,266.0,0.0
Novotel Paris Tour Eiffel,2024,10,F_B,FOOD SUCREE,1,156.0,483.2,90.0,0.0
Novotel Paris Tour Eiffel,2024,10,F_B,SANS ALCOOL,0,912.0,3108.2,502.0,0.0
Novotel Paris Tour Eiffel,2024,10,F_B,SANS ALCOOL,1,410.0,1423.7,218.0,0.0
Novotel Paris Tour Eiffel,2024,10,N_F_B,COSMETIQUE,0,5.0,40.0,3.0,0.0
Novotel Paris Tour Eiffel,2024,10,N_F_B,COSMETIQUE,1,1.0,8.0,1.0,0.0
Novotel Paris Tour Eiffel,2024,10,N_F_B,SOS,0,382.0,3049.0,302.0,0.0
Novotel Paris Tour Eiffel,2024,10,N_F_B,SOS,1,160.0,1197.0,121.0,0.0
Novotel Paris Tour Eiffel,2024,11,F_B,FOOD SALEE,0,281.0,1801.7,202.0,0.0
Novotel Paris Tour Eiffel,2024,11,F_B,FOOD SALEE,1,156.0,951.0,111.0,0.0
Novotel Paris Tour Eiffel,2024,11,F_B,FOOD SUCREE,0,294.0,931.0,174.0,0.0
Novotel Paris Tour Eiffel,2024,11,F_B,FOOD SUCREE,1,185.0,580.5,110.0,0.0
Novotel Paris Tour Eiffel,2024,11,F_B,SANS ALCOOL,0,701.0,2449.7,398.0,0.0
Novotel Paris Tour Eiffel,2024,11,F_B,SANS ALCOOL,1,384.0,1316.8999999999999,203.0,0.0
Novotel Paris Tour Eiffel,2024,11,N_F_B,COSMETIQUE,0,2.0,16.0,1.0,0.0
Novotel Paris Tour Eiffel,2024,11,N_F_B,SOS,0,309.0,2456.0,248.0,0.0
Novotel Paris Tour Eiffel,2024,11,N_F_B,SOS,1,176.0,1372.0,143.0,0.0
Novotel Paris Tour Eiffel,2024,12,F_B,FOOD SALEE,0,348.0,2226.2,228.0,0.0
Novotel Paris Tour Eiffel,2024,12,F_B,FOOD SALEE,1,134.0,797.6,100.0,0.0
Novotel Paris Tour Eiffel,2024,12,F_B,FOOD SUCREE,0,476.0,1537.3999999999999,274.0,0.0
Novotel Paris Tour Eiffel,2024,12,F_B,FOOD SUCREE,1,208.0,659.1,116.0,0.0
Novotel Paris Tour Eiffel,2024,12,F_B,SANS ALCOOL,0,969.0,3374.1,518.0,0.0
Novotel Paris Tour Eiffel,2024,12,F_B,SANS ALCOOL,1,477.0,1631.6,225.0,0.0
Novotel Paris Tour Eiffel,2024,12,N_F_B,COSMETIQUE,0,3.0,24.0,3.0,0.0
Novotel Paris Tour Eiffel,2024,12,N_F_B,COSMETIQUE,1,4.0,32.0,3.0,0.0
Novotel Paris Tour Eiffel,2024,12,N_F_B,SOS,0,359.0,2668.0,289.0,0.0
Novotel Paris Tour Eiffel,2024,12,N_F_B,SOS,1,156.0,1163.0,113.0,0.0
Novotel Paris Tour Eiffel,2025,1,F_B,FOOD SALEE,0,306.0,1925.7,214.0,0.0
Novotel Paris Tour Eiffel,2025,1,F_B,FOOD SALEE,1,141.0,916.9,99.0,0.0
Novotel Paris Tour Eiffel,2025,1,F_B,FOOD SUCREE,0,386.0,1356.5,221.0,0.0
Novotel Paris Tour Eiffel,2025,1,F_B,FOOD SUCREE,1,122.0,407.0,69.0,0.0
Novotel Paris Tour Eiffel,2025,1,F_B,SANS ALCOOL,0,805.0,2832.9,446.0,0.0
Novotel Paris Tour Eiffel,2025,1,F_B,SANS ALCOOL,1,292.0,1031.6,162.0,0.0
Novotel Paris Tour Eiffel,2025,1,N_F_B,SOS,0,235.0,1841.0,182.0,0.0
Novotel Paris Tour Eiffel,2025,1,N_F_B,SOS,1,70.0,578.0,56.0,0.0
Novotel Paris Tour Eiffel,2025,2,F_B,FOOD SALEE,0,308.0,2056.5,217.0,0.0
Novotel Paris Tour Eiffel,2025,2,F_B,FOOD SALEE,1,121.0,835.6,93.0,0.0
Novotel Paris Tour Eiffel,2025,2,F_B,FOOD SUCREE,0,381.0,1355.9,217.0,0.0
Novotel Paris Tour Eiffel,2025,2,F_B,FOOD SUCREE,1,133.0,497.3,82.0,0.0
Novotel Paris Tour Eiffel,2025,2,F_B,SANS ALCOOL,0,779.0,2786.4,445.0,0.0
Novotel Paris Tour Eiffel,2025,2,F_B,SANS ALCOOL,1,407.0,1414.9,204.0,0.0
Novotel Paris Tour Eiffel,2025,2,N_F_B,COSMETIQUE,0,2.0,16.0,2.0,0.0
