nom_hotel,annee,mois,categorie,sous_categorie,heure_vente,nombre_ventes,montant_ventes,nombre_paniers,nombre_produits,hotel_code
Novotel Megève Mont-Blanc,2024,4,N_F_B,COSMETIQUE,10,3.0,33.0,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,COSMETIQUE,13,2.0,22.0,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,COSMETIQUE,15,1.0,25.9,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,COSMETIQUE,18,1.0,6.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,COSMETIQUE,20,6.0,151.6,3.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,COSMETIQUE,21,1.0,10.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,JEUX / ENFANTS,12,4.0,62.0,2.0,3.0,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,JEUX / ENFANTS,15,3.0,48.0,2.0,3.0,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,JEUX / ENFANTS,16,1.0,5.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,JEUX / ENFANTS,17,1.0,8.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,JEUX / ENFANTS,22,2.0,10.0,1.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,SOS,9,1.0,20.0,1.0,0.0,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,SOS,12,2.0,50.0,2.0,0.0,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,SOS,16,1.0,20.0,1.0,0.0,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,SOUVENIRS,11,4.0,64.0,1.0,4.0,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,SOUVENIRS,12,2.0,32.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,SOUVENIRS,14,1.0,18.0,1.0,0.0,HB5I0
Novotel Megève Mont-Blanc,2024,4,N_F_B,SOUVENIRS,23,1.0,16.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,ALCOOL,1,2.0,16.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,ALCOOL,9,1.0,12.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,ALCOOL,11,2.0,24.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,ALCOOL,23,1.0,8.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,FOOD SALEE,0,2.0,11.0,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,FOOD SALEE,11,1.0,8.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,FOOD SALEE,13,1.0,8.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,FOOD SUCREE,0,3.0,27.0,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,FOOD SUCREE,1,4.0,25.5,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,FOOD SUCREE,4,1.0,4.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,FOOD SUCREE,12,7.0,52.5,4.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,FOOD SUCREE,14,1.0,7.5,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,FOOD SUCREE,16,2.0,16.0,1.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,FOOD SUCREE,17,1.0,4.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,FOOD SUCREE,19,1.0,4.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,FOOD SUCREE,22,1.0,7.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,FOOD SUCREE,23,1.0,5.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,SANS ALCOOL,0,4.0,10.0,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,SANS ALCOOL,1,5.0,13.5,2.0,4.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,SANS ALCOOL,2,2.0,5.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,SANS ALCOOL,3,1.0,2.5,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,SANS ALCOOL,8,2.0,5.5,1.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,SANS ALCOOL,10,2.0,5.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,SANS ALCOOL,11,1.0,2.5,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,SANS ALCOOL,12,4.0,10.0,2.0,3.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,SANS ALCOOL,13,1.0,2.5,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,SANS ALCOOL,15,1.0,2.5,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,SANS ALCOOL,16,2.0,5.0,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,SANS ALCOOL,18,1.0,2.5,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,SANS ALCOOL,20,4.0,11.0,3.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,SANS ALCOOL,22,1.0,3.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,SANS ALCOOL,23,3.0,7.5,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,F_B,SOUVENIRS,11,2.0,14.0,1.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,ACCESSOIRES,10,4.0,48.0,3.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,ACCESSOIRES,12,1.0,110.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,ACCESSOIRES,13,1.0,80.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,ACCESSOIRES,15,1.0,35.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,ACCESSOIRES,19,2.0,92.0,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,COSMETIQUE,8,3.0,37.0,1.0,3.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,COSMETIQUE,9,1.0,60.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,COSMETIQUE,10,2.0,75.0,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,COSMETIQUE,12,3.0,60.8,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,COSMETIQUE,13,3.0,64.4,3.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,COSMETIQUE,16,1.0,20.9,1.0,0.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,COSMETIQUE,18,2.0,16.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,COSMETIQUE,21,1.0,20.9,1.0,0.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,COSMETIQUE,23,1.0,25.9,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,JEUX / ENFANTS,11,1.0,12.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,JEUX / ENFANTS,12,2.0,41.0,1.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,JEUX / ENFANTS,18,1.0,12.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,JEUX / ENFANTS,19,1.0,6.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,JEUX / ENFANTS,21,1.0,18.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,PAP,17,2.0,60.0,1.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,SOS,9,2.0,38.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,SOS,11,2.0,44.0,1.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,SOS,12,1.0,15.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,SOS,13,1.0,15.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,5,N_F_B,SOUVENIRS,17,2.0,32.0,1.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,ALCOOL,2,1.0,8.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,ALCOOL,4,2.0,16.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,ALCOOL,5,3.0,24.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,ALCOOL,11,2.0,24.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,ALCOOL,13,2.0,16.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,ALCOOL,17,1.0,12.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,ALCOOL,19,1.0,12.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,FOOD SALEE,0,2.0,10.0,1.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,FOOD SALEE,2,2.0,10.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,FOOD SALEE,5,1.0,5.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,FOOD SALEE,14,1.0,7.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,FOOD SALEE,15,1.0,5.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,FOOD SALEE,19,3.0,17.0,1.0,3.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,FOOD SALEE,20,2.0,12.0,1.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,FOOD SUCREE,0,1.0,4.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,FOOD SUCREE,9,1.0,6.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,FOOD SUCREE,11,1.0,4.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,FOOD SUCREE,13,2.0,15.0,1.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,FOOD SUCREE,14,2.0,15.0,1.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,FOOD SUCREE,15,4.0,30.5,2.0,3.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,FOOD SUCREE,16,2.0,8.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,FOOD SUCREE,18,2.0,15.0,1.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,FOOD SUCREE,19,1.0,7.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,FOOD SUCREE,23,1.0,12.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,SANS ALCOOL,0,4.0,10.0,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,SANS ALCOOL,11,1.0,2.5,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,SANS ALCOOL,12,2.0,5.0,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,SANS ALCOOL,13,1.0,2.5,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,SANS ALCOOL,14,5.0,13.5,3.0,5.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,SANS ALCOOL,15,2.0,5.5,1.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,SANS ALCOOL,16,3.0,7.5,3.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,SANS ALCOOL,17,1.0,2.5,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,SANS ALCOOL,18,3.0,7.5,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,SANS ALCOOL,19,1.0,3.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,SANS ALCOOL,20,3.0,7.5,2.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,SANS ALCOOL,21,1.0,2.5,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,SANS ALCOOL,22,4.0,10.0,3.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,SANS ALCOOL,23,1.0,3.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,F_B,SOUVENIRS,21,1.0,7.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,ACCESSOIRES,0,1.0,12.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,ACCESSOIRES,9,1.0,12.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,ACCESSOIRES,10,2.0,27.0,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,ACCESSOIRES,11,1.0,12.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,ACCESSOIRES,19,1.0,12.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,COSMETIQUE,11,1.0,60.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,COSMETIQUE,12,1.0,10.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,COSMETIQUE,13,1.0,15.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,COSMETIQUE,17,1.0,15.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,COSMETIQUE,18,1.0,20.9,1.0,0.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,COSMETIQUE,19,1.0,9.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,COSMETIQUE,21,1.0,20.9,1.0,0.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,COSMETIQUE,22,1.0,15.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,JEUX / ENFANTS,1,2.0,36.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,JEUX / ENFANTS,11,2.0,26.0,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,JEUX / ENFANTS,13,1.0,7.0,1.0,0.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,JEUX / ENFANTS,14,1.0,18.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,JEUX / ENFANTS,15,6.0,56.0,1.0,3.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,JEUX / ENFANTS,20,1.0,18.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,JEUX / ENFANTS,21,1.0,26.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,PAP,10,1.0,45.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,SOS,9,1.0,25.0,1.0,0.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,SOS,10,1.0,19.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,SOS,11,1.0,19.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,SOS,12,1.0,19.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,SOS,21,1.0,15.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,6,N_F_B,SOS,22,1.0,20.0,1.0,0.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,ALCOOL,1,3.0,24.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,ALCOOL,5,1.0,12.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,ALCOOL,23,1.0,8.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,FOOD SALEE,0,4.0,22.0,3.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,FOOD SALEE,1,2.0,12.0,1.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,FOOD SALEE,19,2.0,10.0,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,FOOD SALEE,21,1.0,5.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,FOOD SALEE,22,1.0,5.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,FOOD SALEE,23,2.0,10.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,FOOD SUCREE,1,1.0,8.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,FOOD SUCREE,2,3.0,20.0,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,FOOD SUCREE,5,1.0,4.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,FOOD SUCREE,11,6.0,45.0,1.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,FOOD SUCREE,12,2.0,11.0,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,FOOD SUCREE,13,1.0,7.5,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,FOOD SUCREE,15,1.0,7.5,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,FOOD SUCREE,19,1.0,7.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,FOOD SUCREE,21,1.0,8.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,FOOD SUCREE,22,3.0,18.0,3.0,3.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,FOOD SUCREE,23,3.0,18.0,3.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,SANS ALCOOL,0,9.0,23.0,5.0,4.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,SANS ALCOOL,1,2.0,5.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,SANS ALCOOL,3,2.0,5.0,1.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,SANS ALCOOL,5,2.0,5.5,1.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,SANS ALCOOL,9,3.0,7.5,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,SANS ALCOOL,11,2.0,5.0,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,SANS ALCOOL,12,2.0,5.5,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,SANS ALCOOL,13,6.0,17.0,5.0,4.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,SANS ALCOOL,14,1.0,2.5,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,SANS ALCOOL,15,4.0,10.5,2.0,3.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,SANS ALCOOL,16,2.0,6.0,2.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,SANS ALCOOL,17,2.0,6.0,2.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,SANS ALCOOL,18,3.0,7.5,3.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,SANS ALCOOL,20,1.0,3.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,SANS ALCOOL,21,2.0,5.5,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,SANS ALCOOL,22,3.0,7.5,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,SANS ALCOOL,23,12.0,30.5,6.0,6.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,F_B,SOUVENIRS,12,1.0,6.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,ACCESSOIRES,1,2.0,30.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,ACCESSOIRES,11,2.0,47.0,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,ACCESSOIRES,12,1.0,35.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,ACCESSOIRES,13,1.0,15.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,ACCESSOIRES,23,1.0,70.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,COSMETIQUE,11,1.0,10.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,COSMETIQUE,12,1.0,6.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,COSMETIQUE,13,3.0,35.5,2.0,3.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,COSMETIQUE,14,1.0,6.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,COSMETIQUE,15,1.0,20.9,1.0,0.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,COSMETIQUE,17,2.0,27.0,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,COSMETIQUE,18,1.0,9.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,COSMETIQUE,19,1.0,18.5,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,COSMETIQUE,20,2.0,22.0,1.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,JEUX / ENFANTS,1,1.0,26.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,JEUX / ENFANTS,12,1.0,18.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,JEUX / ENFANTS,18,1.0,8.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,JEUX / ENFANTS,21,2.0,36.0,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,JEUX / ENFANTS,23,1.0,17.0,1.0,0.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,PAP,13,1.0,30.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,PAP,16,1.0,30.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,PAP,22,3.0,39.0,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,SOS,0,1.0,30.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,SOS,2,1.0,30.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,SOS,10,1.0,12.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,SOS,11,1.0,12.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,SOS,18,2.0,32.0,2.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,SOS,19,2.0,27.0,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,SOS,20,1.0,15.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,SOS,21,1.0,25.0,1.0,0.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,SOS,23,1.0,30.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,SOUVENIRS,1,3.0,48.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,7,N_F_B,SOUVENIRS,12,4.0,64.0,2.0,4.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,ALCOOL,1,2.0,16.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,ALCOOL,14,1.0,8.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,ALCOOL,23,1.0,8.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SALEE,0,3.0,18.0,3.0,3.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SALEE,1,2.0,14.0,2.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SALEE,2,1.0,7.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SALEE,3,1.0,7.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SALEE,11,1.0,7.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SALEE,13,4.0,23.5,2.0,3.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SALEE,14,1.0,7.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SALEE,15,1.0,7.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SALEE,18,1.0,8.2,1.0,0.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SALEE,20,1.0,7.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SALEE,21,1.0,7.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SALEE,23,1.0,7.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SUCREE,0,6.0,38.4,4.0,3.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SUCREE,1,4.0,26.0,3.0,3.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SUCREE,2,2.0,11.8,2.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SUCREE,9,1.0,6.0,1.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SUCREE,12,2.0,15.0,1.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SUCREE,15,2.0,16.5,2.0,1.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SUCREE,16,3.0,33.5,2.0,2.0,HB5I0
Novotel Megève Mont-Blanc,2024,8,F_B,FOOD SUCREE,17,2.0,10.1,2.0,2.0,HB5I0
